,site,id,func_run,max_relative_motion,num_movements,func_overlap_with_90,func_overlap_with_std,func_mean_zcor,func_std_zcor,anat_mean_zcor,anat_percent_voxs,anat_std_zcor
833,icbm,icbm_sub00448,2,0.401533784382,0,99.1524603804,16.1776451567,,,-1.32237922786,0.667504444192,0.529744779144
834,icbm,icbm_sub00448,3,0.614797413788,0,96.077710482,16.1776451567,,,-1.32237922786,0.667504444192,0.529744779144
835,icbm,icbm_sub00623,1,0.304808677698,0,99.1466553145,16.1380497963,,,-1.2756102991,0.290241434761,1.41956105806
836,icbm,icbm_sub00623,2,0.336890857697,0,92.3682733799,16.1380497963,,,-1.2756102991,0.290241434761,1.41956105806
837,icbm,icbm_sub00623,3,0.450299744615,0,98.9957236015,16.1380497963,,,-1.2756102991,0.290241434761,1.41956105806
838,icbm,icbm_sub02382,1,0.441540994699,0,96.5827512142,18.9053453425,,,-1.77422697727,1.18187358835,0.624719015923
839,icbm,icbm_sub02382,2,0.867019613388,0,96.2712126783,18.9053453425,,,-1.77422697727,1.18187358835,0.624719015923
840,icbm,icbm_sub02382,3,1.29104922447,18,96.4995452698,18.9053453425,,,-1.77422697727,1.18187358835,0.624719015923
841,icbm,icbm_sub02503,1,0.15932262865,0,99.7271619033,225.252962208,,,-0.113499634908,2.23095665795,-0.71658316789
842,icbm,icbm_sub02503,2,0.0870873125088,0,92.7668879042,225.252962208,,,-0.113499634908,2.23095665795,-0.71658316789
843,icbm,icbm_sub02503,3,0.226652707904,0,99.6962015519,225.252962208,,,-0.113499634908,2.23095665795,-0.71658316789
844,icbm,icbm_sub05208,1,0.615270615258,0,98.7306255926,219.003575333,,,-0.195590292587,-0.893294102445,1.56278895807
845,icbm,icbm_sub05208,2,0.554721299393,0,98.7306255926,219.003575333,,,-0.195590292587,-0.893294102445,1.56278895807
846,icbm,icbm_sub05208,3,0.244289705063,0,97.6160529422,219.003575333,,,-0.195590292587,-0.893294102445,1.56278895807
847,icbm,icbm_sub07286,1,0.298542124331,0,95.2475860601,16.2313870634,,,-1.30670970629,0.480420911966,1.47782574602
848,icbm,icbm_sub07286,2,0.301124110626,0,95.1643801157,16.2313870634,,,-1.30670970629,0.480420911966,1.47782574602
849,icbm,icbm_sub07286,3,0.491720662572,0,95.6616807601,16.2313870634,,,-1.30670970629,0.480420911966,1.47782574602
850,icbm,icbm_sub08255,1,0.222896949284,0,90.197178738,16.259802291,,,-1.05471162702,0.514034028867,0.697830054619
851,icbm,icbm_sub08255,2,0.22061749704,0,90.864761315,16.259802291,,,-1.05471162702,0.514034028867,0.697830054619
852,icbm,icbm_sub08255,3,0.337995266239,0,90.2378141992,16.259802291,,,-1.05471162702,0.514034028867,0.697830054619
853,icbm,icbm_sub08806,1,0.107992314541,0,95.5804098377,16.9533774875,,,-1.14024391233,0.522879585946,1.54330899765
854,icbm,icbm_sub08806,2,0.395051237183,0,95.5726697498,16.9533774875,,,-1.14024391233,0.522879585946,1.54330899765
855,icbm,icbm_sub08806,3,0.155069307086,0,95.8551829563,16.9533774875,,,-1.14024391233,0.522879585946,1.54330899765
856,icbm,icbm_sub09539,1,0.0994113172632,0,97.9237214342,228.579913128,,,0.856663250538,0.127483184503,0.152426657973
857,icbm,icbm_sub09539,2,0.322544772086,0,93.0687513303,228.579913128,,,0.856663250538,0.127483184503,0.152426657973
858,icbm,icbm_sub09539,3,0.143065893909,0,97.935331566,228.579913128,,,0.856663250538,0.127483184503,0.152426657973
859,icbm,icbm_sub10582,1,0.236867916781,0,99.4427136748,235.559628284,,,0.0451244365945,-0.0746377947586,0.5872703133
860,icbm,icbm_sub10582,2,0.248289548713,0,94.1117281681,235.559628284,,,0.0451244365945,-0.0746377947586,0.5872703133
861,icbm,icbm_sub10582,3,0.200656921137,0,99.4910892239,235.559628284,,,0.0451244365945,-0.0746377947586,0.5872703133
862,icbm,icbm_sub13384,1,0.41408996607,0,96.4879351381,226.96875277,,,0.667276858281,-0.0755223504665,0.114622228407
863,icbm,icbm_sub13384,2,0.522865537208,0,98.5332533524,226.96875277,,,0.667276858281,-0.0755223504665,0.114622228407
864,icbm,icbm_sub13384,3,0.223971806261,0,98.4365022543,226.96875277,,,0.667276858281,-0.0755223504665,0.114622228407
865,icbm,icbm_sub13478,1,0.68678629136,0,95.4023878171,15.7269188785,,,-1.35051459439,0.442385016525,1.59636021981
866,icbm,icbm_sub13478,2,0.873484773765,0,95.56299464,15.7269188785,,,-1.35051459439,0.442385016525,1.59636021981
867,icbm,icbm_sub13478,3,0.592049356051,0,95.6752259138,15.7269188785,,,-1.35051459439,0.442385016525,1.59636021981
868,icbm,icbm_sub13789,1,0.235375550982,0,98.815766559,16.784559947,,,-0.843836331799,-0.0405824000034,2.13886729648
869,icbm,icbm_sub13789,2,0.179376029614,0,98.1888194431,16.784559947,,,-0.843836331799,-0.0405824000034,2.13886729648
870,icbm,icbm_sub13789,3,0.223024169094,0,98.7441707463,16.784559947,,,-0.843836331799,-0.0405824000034,2.13886729648
871,icbm,icbm_sub16607,1,0.341859868952,0,95.3772325316,199.442587832,,,0.813967733981,-0.303295445258,-0.260926829019
872,icbm,icbm_sub16607,2,0.799232663246,0,99.2124460613,199.442587832,,,0.813967733981,-0.303295445258,-0.260926829019
873,icbm,icbm_sub16607,3,0.495180876044,0,99.2492114786,199.442587832,,,0.813967733981,-0.303295445258,-0.260926829019
874,icbm,icbm_sub19395,1,0.52632537465,0,95.1934054452,13.7973561268,,,-1.32831357135,0.19072891762,1.22571117887
875,icbm,icbm_sub19395,2,0.568702426582,0,95.6732908919,13.7973561268,,,-1.32831357135,0.19072891762,1.22571117887
876,icbm,icbm_sub19395,3,0.284128650438,0,95.719731419,13.7973561268,,,-1.32831357135,0.19072891762,1.22571117887
877,icbm,icbm_sub20718,1,0.488501729782,0,91.797441901,16.344708032,,,-1.71850734014,1.45254763498,0.57956424125
878,icbm,icbm_sub20718,2,0.334270309779,0,91.950308636,16.344708032,,,-1.71850734014,1.45254763498,0.57956424125
879,icbm,icbm_sub20718,3,0.270297484265,0,92.0838251514,16.344708032,,,-1.71850734014,1.45254763498,0.57956424125
880,icbm,icbm_sub22674,1,0.445374471653,0,98.8041564272,15.1558435023,,,-1.11073933394,0.381350672678,0.570064781889
881,icbm,icbm_sub22674,2,0.283685776873,0,92.6643317402,15.1558435023,,,-1.11073933394,0.381350672678,0.570064781889
882,icbm,icbm_sub22674,3,0.532224332401,0,98.8680121519,15.1558435023,,,-1.11073933394,0.381350672678,0.570064781889
883,icbm,icbm_sub26183,1,0.236808551366,0,98.6106542309,16.363497081,,,-0.781900150251,0.391080785465,1.99027129561
884,icbm,icbm_sub26183,2,0.245546024199,0,98.4655275837,16.363497081,,,-0.781900150251,0.391080785465,1.99027129561
885,icbm,icbm_sub26183,3,0.204177496311,0,96.4995452698,16.363497081,,,-0.781900150251,0.391080785465,1.99027129561
886,icbm,icbm_sub26796,1,0.716121958887,0,96.28282281,16.9361888013,,,-1.10478222571,0.660427998529,1.6743779089
887,icbm,icbm_sub26796,2,0.760654251286,0,96.0061146694,16.9361888013,,,-1.10478222571,0.660427998529,1.6743779089
888,icbm,icbm_sub26796,3,0.760654251286,0,96.0061146694,16.9361888013,,,-1.10478222571,0.660427998529,1.6743779089
889,icbm,icbm_sub28422,1,0.752690706732,0,85.7621083999,14.7872517082,,,-1.2208938108,0.573741539152,0.948576272694
890,icbm,icbm_sub28422,2,0.500128963368,0,85.7234079607,14.7872517082,,,-1.2208938108,0.573741539152,0.948576272694
891,icbm,icbm_sub28422,3,0.451238573263,0,85.4273496004,14.7872517082,,,-1.2208938108,0.573741539152,0.948576272694
892,icbm,icbm_sub28795,1,0.437701382223,0,94.3400607597,227.730416925,,,-0.30643668157,2.08810091112,-0.905634515221
893,icbm,icbm_sub28795,2,0.39563261999,0,99.0034636893,227.730416925,,,-0.30643668157,2.08810091112,-0.905634515221
894,icbm,icbm_sub28795,3,0.225000555555,0,98.9976586234,227.730416925,,,-0.30643668157,2.08810091112,-0.905634515221
895,icbm,icbm_sub28808,1,0.312771482076,0,99.6342808491,221.998256656,,,0.0353716997137,-0.375386735454,1.51152016572
896,icbm,icbm_sub28808,2,0.268426321362,0,99.6052555197,221.998256656,,,0.0353716997137,-0.375386735454,1.51152016572
897,icbm,icbm_sub28808,3,0.500648030057,0,93.4015751079,221.998256656,,,0.0353716997137,-0.375386735454,1.51152016572
898,icbm,icbm_sub29353,1,0.515589963052,0,99.2704967201,231.867033064,,,0.385126828915,0.479536356258,-0.0938937257921
899,icbm,icbm_sub29353,2,0.768492530868,0,96.8633293988,231.867033064,,,0.385126828915,0.479536356258,-0.0938937257921
900,icbm,icbm_sub29353,3,0.654662057859,0,99.3033920935,231.867033064,,,0.385126828915,0.479536356258,-0.0938937257921
901,icbm,icbm_sub30003,1,0.309381641343,0,90.0636622226,14.2459443743,,,-1.91768882315,1.59584565966,1.28405103168
902,icbm,icbm_sub30003,2,0.388270846189,0,89.9553009927,14.2459443743,,,-1.91768882315,1.59584565966,1.28405103168
903,icbm,icbm_sub30003,3,0.323887588524,0,90.0578571567,14.2459443743,,,-1.91768882315,1.59584565966,1.28405103168
904,icbm,icbm_sub30623,1,0.417185582205,0,98.8002863833,216.48812162,,,0.517448623982,0.146943410077,0.145761807776
905,icbm,icbm_sub30623,2,0.536685429279,0,98.8099614931,216.48812162,,,0.517448623982,0.146943410077,0.145761807776
906,icbm,icbm_sub30623,3,0.419134739672,0,95.2108206428,216.48812162,,,0.517448623982,0.146943410077,0.145761807776
907,icbm,icbm_sub32549,1,0.54004478518,0,98.9434780085,16.1797132811,,,-0.953469485248,0.285818656222,1.2652491338
908,icbm,icbm_sub32549,2,0.430057972836,0,99.0789295459,16.1797132811,,,-0.953469485248,0.285818656222,1.2652491338
909,icbm,icbm_sub32549,3,0.521788587457,0,99.0905396776,16.1797132811,,,-0.953469485248,0.285818656222,1.2652491338
910,icbm,icbm_sub33677,1,0.207352091863,0,96.69691751,16.3065042036,,,-1.2205626501,0.927121544469,1.57239425103
911,icbm,icbm_sub33677,2,0.199136636509,0,97.1806730006,16.3065042036,,,-1.2205626501,0.927121544469,1.57239425103
912,icbm,icbm_sub33677,3,0.279847994454,0,96.8923547282,16.3065042036,,,-1.2205626501,0.927121544469,1.57239425103
913,icbm,icbm_sub34252,1,0.318561218606,0,99.8780936164,16.269142229,,,-0.852996058248,0.460960686391,2.00155161665
914,icbm,icbm_sub34252,2,0.298752489529,0,96.079645504,16.269142229,,,-0.852996058248,0.460960686391,2.00155161665
915,icbm,icbm_sub34252,3,0.367864173303,0,99.9051839238,16.269142229,,,-0.852996058248,0.460960686391,2.00155161665
916,icbm,icbm_sub35262,1,0.405500110974,0,98.5932390333,243.612696865,,,0.747443952445,0.0974082904333,0.0346891762575
917,icbm,icbm_sub35262,2,1.10748338588,12,93.7402039513,243.612696865,,,0.747443952445,0.0974082904333,0.0346891762575
918,icbm,icbm_sub35262,3,0.687957222507,0,98.5758238356,243.612696865,,,0.747443952445,0.0974082904333,0.0346891762575
919,icbm,icbm_sub35370,1,0.273554034882,0,99.4639989164,17.092276002,,,-0.992611354523,-0.432882856469,0.934437781514
920,icbm,icbm_sub35370,2,0.527468103301,0,99.4252984771,17.092276002,,,-0.992611354523,-0.432882856469,0.934437781514
921,icbm,icbm_sub35370,3,0.262368462282,0,99.3904680818,17.092276002,,,-0.992611354523,-0.432882856469,0.934437781514
922,icbm,icbm_sub37140,1,0.433785949519,0,93.8292149616,16.1389896979,,,-1.35807885866,0.489708746899,1.1571006302
923,icbm,icbm_sub37140,2,0.506175038895,0,97.6624934693,16.1389896979,,,-1.35807885866,0.489708746899,1.1571006302
924,icbm,icbm_sub37140,3,0.632688296083,0,97.7186091062,16.1389896979,,,-1.35807885866,0.489708746899,1.1571006302
925,icbm,icbm_sub40217,1,0.378813120153,0,97.0897269684,16.2819124158,,,-1.22579654904,0.636544994415,0.830143760274
926,icbm,icbm_sub40217,2,0.400326266937,0,96.9987809362,16.2819124158,,,-1.22579654904,0.636544994415,0.830143760274
927,icbm,icbm_sub40217,3,0.325300860743,0,97.0142611119,16.2819124158,,,-1.22579654904,0.636544994415,0.830143760274
928,icbm,icbm_sub40482,1,0.271379623406,0,94.7115849765,16.8168244262,,,-1.59727396596,0.283607266952,0.83755165545
929,icbm,icbm_sub40482,2,0.427244239282,0,99.2569515664,16.8168244262,,,-1.59727396596,0.283607266952,0.83755165545
930,icbm,icbm_sub40482,3,0.270102739712,0,99.2859768958,16.8168244262,,,-1.59727396596,0.283607266952,0.83755165545
931,icbm,icbm_sub41546,1,0.236867916781,0,99.4427136748,229.743950004,,,0.596779467338,-0.0215644522829,0.204673778175
932,icbm,icbm_sub41546,2,0.248289548713,0,94.1117281681,229.743950004,,,0.596779467338,-0.0215644522829,0.204673778175
933,icbm,icbm_sub41546,3,0.200656921137,0,99.4910892239,229.743950004,,,0.596779467338,-0.0215644522829,0.204673778175
934,icbm,icbm_sub41764,1,0.390393967679,0,98.5990440992,15.5064113143,,,-0.818920081774,0.120849016693,2.3898075698
935,icbm,icbm_sub41764,2,0.286604291664,0,98.7209504828,15.5064113143,,,-0.818920081774,0.120849016693,2.3898075698
936,icbm,icbm_sub41764,3,0.387044351464,0,98.6764449777,15.5064113143,,,-0.818920081774,0.120849016693,2.3898075698
937,icbm,icbm_sub44077,1,0.583608259023,0,96.2750827222,20.0869102944,,,-0.924494870932,0.619738435964,1.39564926042
938,icbm,icbm_sub44077,2,0.741709707365,0,96.0835155479,20.0869102944,,,-0.924494870932,0.619738435964,1.39564926042
939,icbm,icbm_sub44077,3,0.424095236946,0,95.6907060895,20.0869102944,,,-0.924494870932,0.619738435964,1.39564926042
940,icbm,icbm_sub44395,1,0.198436790944,0,95.4139979489,233.389268091,,,0.639257380997,0.202228141823,0.822935890509
941,icbm,icbm_sub44395,2,0.335419319658,0,95.3985177732,233.389268091,,,0.639257380997,0.202228141823,0.822935890509
942,icbm,icbm_sub44395,3,0.302080419756,0,84.7868573308,233.389268091,,,0.639257380997,0.202228141823,0.822935890509
943,icbm,icbm_sub47658,1,0.182247359377,0,93.8911356644,15.1351165326,,,-1.88926216045,1.27032915914,0.629424888745
944,icbm,icbm_sub47658,2,0.21700184331,0,93.9724065868,15.1351165326,,,-1.88926216045,1.27032915914,0.629424888745
945,icbm,icbm_sub47658,3,0.242989917486,0,93.8388900714,15.1351165326,,,-1.88926216045,1.27032915914,0.629424888745
946,icbm,icbm_sub47753,1,0.178685477865,0,94.169778827,15.4470058262,,,-1.22769673404,0.392407619027,1.40305466397
947,icbm,icbm_sub47753,2,0.222016778645,0,94.1097931462,15.4470058262,,,-1.22769673404,0.392407619027,1.40305466397
948,icbm,icbm_sub47753,3,0.181396278903,0,93.9801466747,15.4470058262,,,-1.22769673404,0.392407619027,1.40305466397
949,icbm,icbm_sub48210,1,0.350529955924,0,95.1876003793,16.6269014412,,,-1.84661249899,1.36188067492,0.972613428512
950,icbm,icbm_sub48210,2,0.364361935443,0,98.039822752,16.6269014412,,,-1.84661249899,1.36188067492,0.972613428512
951,icbm,icbm_sub48210,3,0.293388922763,0,98.1249637183,16.6269014412,,,-1.84661249899,1.36188067492,0.972613428512
952,icbm,icbm_sub48830,1,0.629800619244,0,99.1505253585,237.31359513,,,0.290505379105,0.249551872197,0.653829041546
953,icbm,icbm_sub48830,2,0.362331146881,0,98.8757522398,237.31359513,,,0.290505379105,0.249551872197,0.653829041546
954,icbm,icbm_sub48830,3,0.63285705337,0,99.2608216103,237.31359513,,,0.290505379105,0.249551872197,0.653829041546
955,icbm,icbm_sub49215,1,0.234860384058,0,92.0509297781,15.2771657371,,,-1.39542410662,0.422482513097,-0.0432961859393
956,icbm,icbm_sub49215,2,0.173424248593,0,92.0315795584,15.2771657371,,,-1.39542410662,0.422482513097,-0.0432961859393
957,icbm,icbm_sub49215,3,0.236274628346,0,92.1476808762,15.2771657371,,,-1.39542410662,0.422482513097,-0.0432961859393
958,icbm,icbm_sub51677,1,0.2843789725,0,98.7190154608,219.393744644,,,-0.102957236423,-0.945040611359,0.804527976821
959,icbm,icbm_sub51677,2,0.38019164904,0,98.8099614931,219.393744644,,,-0.102957236423,-0.945040611359,0.804527976821
960,icbm,icbm_sub51677,3,0.320924866597,0,97.7747247431,219.393744644,,,-0.102957236423,-0.945040611359,0.804527976821
961,icbm,icbm_sub53282,1,0.224106046326,0,99.3053271155,16.0436659559,,,-0.890802087495,0.418059734557,2.14577091614
962,icbm,icbm_sub53282,2,0.255661807863,0,99.2995220496,16.0436659559,,,-0.890802087495,0.418059734557,2.14577091614
963,icbm,icbm_sub53282,3,0.479038307445,0,94.0053019602,16.0436659559,,,-0.890802087495,0.418059734557,2.14577091614
964,icbm,icbm_sub53801,1,0.257091598462,0,95.5184891349,16.2266041959,,,-0.874921284141,0.0677756742177,1.8299670333
965,icbm,icbm_sub53801,2,0.326544330834,0,99.79295265,16.2266041959,,,-0.874921284141,0.0677756742177,1.8299670333
966,icbm,icbm_sub53801,3,0.54939694211,0,99.7910176281,16.2266041959,,,-0.874921284141,0.0677756742177,1.8299670333
967,icbm,icbm_sub54887,1,0.300650910526,0,98.5700187697,231.861374583,,,0.727618913974,-1.30063200595,1.81101654674
968,icbm,icbm_sub54887,2,0.123431641,0,93.9666015209,231.861374583,,,0.727618913974,-1.30063200595,1.81101654674
969,icbm,icbm_sub54887,3,0.222094146704,0,98.5371233964,231.861374583,,,0.727618913974,-1.30063200595,1.81101654674
970,icbm,icbm_sub55114,1,0.750864868002,0,98.1288337623,14.5819852665,,,-1.25238618232,0.629468548752,1.74962487771
971,icbm,icbm_sub55114,2,0.612161947527,0,98.2313899263,14.5819852665,,,-1.25238618232,0.629468548752,1.74962487771
972,icbm,icbm_sub55114,3,1.20612852134,5,97.7515044796,14.5819852665,,,-1.25238618232,0.629468548752,1.74962487771
973,icbm,icbm_sub55656,1,0.167352472345,0,96.7859285203,223.755754513,,,0.221759314511,-0.138325805729,0.228203139979
974,icbm,icbm_sub55656,2,0.229383543438,0,98.0146674665,223.755754513,,,0.221759314511,-0.138325805729,0.228203139979
975,icbm,icbm_sub55656,3,0.213563784383,0,98.0282126202,223.755754513,,,0.221759314511,-0.138325805729,0.228203139979
976,icbm,icbm_sub57738,1,0.303376729497,0,99.4814141141,15.7819661818,,,-1.28653915951,0.228764813061,1.17113680195
977,icbm,icbm_sub57738,2,0.366120212499,0,93.8195398518,15.7819661818,,,-1.28653915951,0.228764813061,1.17113680195
978,icbm,icbm_sub57738,3,0.329872854294,0,99.5472048608,15.7819661818,,,-1.28653915951,0.228764813061,1.17113680195
979,icbm,icbm_sub59589,1,0.127155416715,0,90.2029838039,240.95820406,,,-0.276584741988,1.71924118092,-0.198931839474
980,icbm,icbm_sub59589,2,0.133121185391,0,90.3674606707,240.95820406,,,-0.276584741988,1.71924118092,-0.198931839474
981,icbm,icbm_sub59589,3,0.110061891679,0,88.8252481666,240.95820406,,,-0.276584741988,1.71924118092,-0.198931839474
982,icbm,icbm_sub59739,1,0.151148271575,0,97.7031289305,14.7473361894,,,-1.08797191521,0.0757366755891,1.77760263541
983,icbm,icbm_sub59739,2,0.676789812276,0,97.7205441282,14.7473361894,,,-1.08797191521,0.0757366755891,1.77760263541
984,icbm,icbm_sub59739,3,0.332241914875,0,97.7882698969,14.7473361894,,,-1.08797191521,0.0757366755891,1.77760263541
985,icbm,icbm_sub59914,1,0.473697424523,0,96.3157181834,16.9619313228,,,-1.3264672035,0.565338259927,1.35401636049
986,icbm,icbm_sub59914,2,0.495457495654,0,96.1918767778,16.9619313228,,,-1.3264672035,0.565338259927,1.35401636049
987,icbm,icbm_sub59914,3,0.311587451609,0,96.2034869096,16.9619313228,,,-1.3264672035,0.565338259927,1.35401636049
988,icbm,icbm_sub62937,1,0.426620030003,0,99.1466553145,16.9822469931,,,-0.788998503362,0.0443349479577,2.263611149
989,icbm,icbm_sub62937,2,0.349111228694,0,99.173745622,16.9822469931,,,-0.788998503362,0.0443349479577,2.263611149
990,icbm,icbm_sub62937,3,0.376053214319,0,97.0916619904,16.9822469931,,,-0.788998503362,0.0443349479577,2.263611149
991,icbm,icbm_sub63280,1,0.151129745583,0,99.5510749047,236.628741542,,,0.407454254251,-0.787147417494,-1.32480706481
992,icbm,icbm_sub63280,2,0.173453307838,0,99.5723601463,236.628741542,,,0.407454254251,-0.787147417494,-1.32480706481
993,icbm,icbm_sub63280,3,0.177293541902,0,93.9724065868,236.628741542,,,0.407454254251,-0.787147417494,-1.32480706481
994,icbm,icbm_sub65921,1,0.572628719154,0,96.8691344647,17.4852918904,,,-0.769898809422,0.25441692859,1.84333475407
995,icbm,icbm_sub65921,2,1.83951802383,4,96.5750111264,17.4852918904,,,-0.769898809422,0.25441692859,1.84333475407
996,icbm,icbm_sub65921,3,1.53365783016,2,96.5363106871,17.4852918904,,,-0.769898809422,0.25441692859,1.84333475407
997,icbm,icbm_sub66085,1,0.273700657654,0,92.5753207299,235.624693437,,,-0.0621439337167,-0.201571538846,-1.83651081267
998,icbm,icbm_sub66085,2,0.720146124061,0,99.6594361346,235.624693437,,,-0.0621439337167,-0.201571538846,-1.83651081267
999,icbm,icbm_sub66085,3,0.407697988712,0,99.6516960468,235.624693437,,,-0.0621439337167,-0.201571538846,-1.83651081267
1000,icbm,icbm_sub66794,1,0.340778065609,0,92.3179628089,252.158127235,,,0.855636710983,0.0492000043513,0.396954709369
1001,icbm,icbm_sub66794,2,0.265777068236,0,98.8738172178,252.158127235,,,0.855636710983,0.0492000043513,0.396954709369
1002,icbm,icbm_sub66794,3,0.190780947686,0,98.8177015809,252.158127235,,,0.855636710983,0.0492000043513,0.396954709369
1003,icbm,icbm_sub68850,1,0.851627177819,0,98.299115695,14.9426631468,,,-1.50780048393,0.786477186909,1.20904400981
1004,icbm,icbm_sub68850,2,0.731975771457,0,98.3184659146,14.9426631468,,,-1.50780048393,0.786477186909,1.20904400981
1005,icbm,icbm_sub68850,3,0.485265133716,0,95.9074285493,14.9426631468,,,-1.50780048393,0.786477186909,1.20904400981
1006,icbm,icbm_sub70595,1,0.137802902727,0,93.7711643027,15.3671721318,,,-0.796986396542,0.752864070007,2.23365076858
1007,icbm,icbm_sub70595,2,0.352478680206,0,93.9220960158,15.3671721318,,,-0.796986396542,0.752864070007,2.23365076858
1008,icbm,icbm_sub70595,3,0.202164784273,0,93.6492579191,15.3671721318,,,-0.796986396542,0.752864070007,2.23365076858
1009,icbm,icbm_sub71932,1,0.129115026236,0,98.9725033379,14.740922337,,,-0.922817379883,0.254859206444,0.957742519768
1010,icbm,icbm_sub71932,2,0.181746251681,0,93.0435960448,14.740922337,,,-0.922817379883,0.254859206444,0.957742519768
1011,icbm,icbm_sub71932,3,0.31668755896,0,99.0131387991,14.740922337,,,-0.922817379883,0.254859206444,0.957742519768
1012,icbm,icbm_sub72135,1,0.473447283232,0,90.0191567174,15.2166122987,,,-1.14192537895,0.711289951735,1.43932157154
1013,icbm,icbm_sub72135,2,0.393395271959,0,90.3752007585,15.2166122987,,,-1.14192537895,0.711289951735,1.43932157154
1014,icbm,icbm_sub72135,3,0.624289460106,0,89.7289034231,15.2166122987,,,-1.14192537895,0.711289951735,1.43932157154
1015,icbm,icbm_sub73490,1,0.174523837913,0,98.3532963099,248.914871613,,,-2.35924453076,1.60646032816,-1.32017644783
1016,icbm,icbm_sub73490,2,0.200392864144,0,96.9426652993,248.914871613,,,-2.35924453076,1.60646032816,-1.32017644783
1017,icbm,icbm_sub73490,3,0.0847557077724,0,98.399736837,248.914871613,,,-2.35924453076,1.60646032816,-1.32017644783
1018,icbm,icbm_sub76325,1,0.401808076076,0,98.914452679,16.7966495085,,,-0.92606231028,-0.0666767933872,1.66421276558
1019,icbm,icbm_sub76325,2,0.290111047704,0,98.9976586234,16.7966495085,,,-0.92606231028,-0.0666767933872,1.66421276558
1020,icbm,icbm_sub76325,3,0.196440728974,0,96.2499274367,16.7966495085,,,-0.92606231028,-0.0666767933872,1.66421276558
1021,icbm,icbm_sub76678,1,0.492629455067,0,98.8757522398,16.2917517826,,,-0.993739318737,0.391965341173,1.53187811698
1022,icbm,icbm_sub76678,2,0.447982153662,0,98.1636641576,16.2917517826,,,-0.993739318737,0.391965341173,1.53187811698
1023,icbm,icbm_sub76678,3,1.20564162586,5,98.968633294,16.2917517826,,,-0.993739318737,0.391965341173,1.53187811698
1024,icbm,icbm_sub77431,1,0.587617358491,0,99.3653127963,16.50940059,,,-1.0193131228,0.772324295582,2.54197521135
1025,icbm,icbm_sub77431,2,0.243091361426,0,99.1447202926,16.50940059,,,-1.0193131228,0.772324295582,2.54197521135
1026,icbm,icbm_sub77431,3,0.280175391496,0,99.1853557538,16.50940059,,,-1.0193131228,0.772324295582,2.54197521135
1027,icbm,icbm_sub78297,1,0.35556580263,0,86.0929971555,14.0803860087,,,-1.04802486968,0.255301484298,0.92950384467
1028,icbm,icbm_sub78297,2,0.319021159173,0,86.4432361307,14.0803860087,,,-1.04802486968,0.255301484298,0.92950384467
1029,icbm,icbm_sub78297,3,0.326925144337,0,86.7683198204,14.0803860087,,,-1.04802486968,0.255301484298,0.92950384467
1030,icbm,icbm_sub82221,1,0.178725627709,0,99.843263221,15.4518245876,,,-1.65605094837,1.12349291163,0.812718735392
1031,icbm,icbm_sub82221,2,0.166715866072,0,97.3412798235,15.4518245876,,,-1.65605094837,1.12349291163,0.812718735392
1032,icbm,icbm_sub82221,3,0.170973799162,0,99.8142378916,15.4518245876,,,-1.65605094837,1.12349291163,0.812718735392
1033,icbm,icbm_sub82228,1,0.469881963902,0,97.9508117417,233.133971575,,,-0.363656118738,-0.328947560788,0.101163166338
1034,icbm,icbm_sub82228,2,0.39713882963,0,96.3253932932,233.133971575,,,-0.363656118738,-0.328947560788,0.101163166338
1035,icbm,icbm_sub82228,3,0.392349971327,0,96.2712126783,233.133971575,,,-0.363656118738,-0.328947560788,0.101163166338
1036,icbm,icbm_sub82754,1,0.171755756818,0,99.2840418739,241.44484827,,,-1.25691333772,-0.151151863494,1.60685303982
1037,icbm,icbm_sub82754,2,0.32123717095,0,92.7010971575,241.44484827,,,-1.25691333772,-0.151151863494,1.60685303982
1038,icbm,icbm_sub82754,3,0.116886697276,0,99.2840418739,241.44484827,,,-1.25691333772,-0.151151863494,1.60685303982
1039,icbm,icbm_sub85442,1,0.249735259825,0,93.5699220186,14.7238677465,,,-1.28589436322,0.452557407166,1.08264512506
1040,icbm,icbm_sub85442,2,0.183041661924,0,93.7285938195,14.7238677465,,,-1.28589436322,0.452557407166,1.08264512506
1041,icbm,icbm_sub85442,3,0.227375746288,0,93.8137347859,14.7238677465,,,-1.28589436322,0.452557407166,1.08264512506
1042,icbm,icbm_sub86203,1,0.53124858588,0,98.3339460903,14.6763333862,,,-2.17237719338,1.35834245208,-0.0729483334863
1043,icbm,icbm_sub86203,2,0.49922550015,0,98.3552313319,14.6763333862,,,-2.17237719338,1.35834245208,-0.0729483334863
1044,icbm,icbm_sub86203,3,0.485734382147,0,95.6868360456,14.6763333862,,,-2.17237719338,1.35834245208,-0.0729483334863
1045,icbm,icbm_sub86516,1,0.514752338509,0,97.0432864413,14.1790479519,,,-1.24158619253,-0.0547352913302,1.44640529602
1046,icbm,icbm_sub86516,2,0.525684972203,0,96.9697556067,14.1790479519,,,-1.24158619253,-0.0547352913302,1.44640529602
1047,icbm,icbm_sub86516,3,0.709951160292,0,96.6795023124,14.1790479519,,,-1.24158619253,-0.0547352913302,1.44640529602
1048,icbm,icbm_sub86665,1,0.633513377917,0,98.2739604095,16.025397777,,,-1.00896434287,0.000991718269227,1.72823593139
1049,icbm,icbm_sub86665,2,1.19864473886,1,99.1195650071,16.025397777,,,-1.00896434287,0.000991718269227,1.72823593139
