,orig_id,site,id,func_run,mean_FD
1341,sub56353,queensland,queensland_sub56353,1,0.108797346316
1342,sub66095,queensland,queensland_sub66095,1,0.221504289474
1343,sub68733,queensland,queensland_sub68733,1,0.124847243448
1344,sub70014,queensland,queensland_sub70014,1,0.133436348421
1345,sub72118,queensland,queensland_sub72118,1,0.221047661579
1346,sub80254,queensland,queensland_sub80254,1,0.0820383352632
1347,sub86245,queensland,queensland_sub86245,1,0.105180048947
1348,sub86850,queensland,queensland_sub86850,1,0.0744532242105
1349,sub88169,queensland,queensland_sub88169,1,0.154700097368
1350,sub93238,queensland,queensland_sub93238,1,0.160046716316
1351,sub02115,saint_louis,saint_louis_sub02115,1,0.0552584440945
1352,sub02142,saint_louis,saint_louis_sub02142,1,0.0751150559055
1353,sub03345,saint_louis,saint_louis_sub03345,1,0.0901391818898
1354,sub12941,saint_louis,saint_louis_sub12941,1,0.054728507874
1355,sub16236,saint_louis,saint_louis_sub16236,1,0.113741884252
1356,sub26219,saint_louis,saint_louis_sub26219,1,0.0378823032283
1357,sub26678,saint_louis,saint_louis_sub26678,1,0.0889603992126
1358,sub28304,saint_louis,saint_louis_sub28304,1,0.0592671338583
1359,sub35127,saint_louis,saint_louis_sub35127,1,0.0707472377953
1360,sub35575,saint_louis,saint_louis_sub35575,1,0.101732110236
1361,sub45636,saint_louis,saint_louis_sub45636,1,0.285853551181
1362,sub46405,saint_louis,saint_louis_sub46405,1,0.0456872292913
1363,sub49563,saint_louis,saint_louis_sub49563,1,0.0864577620472
1364,sub52065,saint_louis,saint_louis_sub52065,1,0.102555222047
1365,sub53324,saint_louis,saint_louis_sub53324,1,0.0739620519685
1366,sub58674,saint_louis,saint_louis_sub58674,1,0.0681097866142
1367,sub61357,saint_louis,saint_louis_sub61357,1,0.107968840945
1368,sub73002,saint_louis,saint_louis_sub73002,1,0.0821039165354
1369,sub73125,saint_louis,saint_louis_sub73125,1,0.143512389764
1370,sub73471,saint_louis,saint_louis_sub73471,1,0.103036319685
1371,sub74078,saint_louis,saint_louis_sub74078,1,0.0928206574803
1372,sub80832,saint_louis,saint_louis_sub80832,1,0.0387694486614
1373,sub82830,saint_louis,saint_louis_sub82830,1,0.0932131724409
1374,sub88150,saint_louis,saint_louis_sub88150,1,0.076099484252
1375,sub88823,saint_louis,saint_louis_sub88823,1,0.313772891339
1376,sub95001,saint_louis,saint_louis_sub95001,1,0.0832144984252
1377,sub95721,saint_louis,saint_louis_sub95721,1,0.0774602338583
1378,sub95786,saint_louis,saint_louis_sub95786,1,0.140306658268
1379,sub95967,saint_louis,saint_louis_sub95967,1,0.0696650889764
1380,sub97935,saint_louis,saint_louis_sub97935,1,0.0999086968504
1381,sub99965,saint_louis,saint_louis_sub99965,1,0.0798527677165
1382,0000001,VirginiaTech,VirginiaTech_0000001,1,0.0591142633038
1383,0000001,VirginiaTech,VirginiaTech_0000001,2,0.0626276106195
1384,0000002,VirginiaTech,VirginiaTech_0000002,1,0.258352988496
1385,0000002,VirginiaTech,VirginiaTech_0000002,2,0.253007732743
1386,0000004,VirginiaTech,VirginiaTech_0000004,1,0.104225049381
1387,0000004,VirginiaTech,VirginiaTech_0000004,2,0.102038963127
1388,0000005,VirginiaTech,VirginiaTech_0000005,1,0.086477180531
1389,0000005,VirginiaTech,VirginiaTech_0000005,2,0.10673829056
1390,0000006,VirginiaTech,VirginiaTech_0000006,1,0.120197389086
1391,0000006,VirginiaTech,VirginiaTech_0000006,2,0.164039237463
1392,0000007,VirginiaTech,VirginiaTech_0000007,1,0.25860679233
1393,0000007,VirginiaTech,VirginiaTech_0000007,2,0.299662373156
1394,0000008,VirginiaTech,VirginiaTech_0000008,1,0.117647336578
1395,0000008,VirginiaTech,VirginiaTech_0000008,2,0.106821769617
1396,0000009,VirginiaTech,VirginiaTech_0000009,1,0.142515740708
1397,0000009,VirginiaTech,VirginiaTech_0000009,2,0.165800612684
1398,0000010,VirginiaTech,VirginiaTech_0000010,1,0.105222317994
1399,0000010,VirginiaTech,VirginiaTech_0000010,2,0.114839409735
1400,0000011,VirginiaTech,VirginiaTech_0000011,1,0.10267399941
1401,0000011,VirginiaTech,VirginiaTech_0000011,2,0.0967021300885
1402,0000012,VirginiaTech,VirginiaTech_0000012,1,0.12356840767
1403,0000012,VirginiaTech,VirginiaTech_0000012,2,0.134607883776
1404,0000013,VirginiaTech,VirginiaTech_0000013,1,0.103621643658
1405,0000013,VirginiaTech,VirginiaTech_0000013,2,0.160587423009
1406,0000014,VirginiaTech,VirginiaTech_0000014,1,0.154692932448
1407,0000014,VirginiaTech,VirginiaTech_0000014,2,0.0974886
1408,0000015,VirginiaTech,VirginiaTech_0000015,1,0.128667432448
1409,0000015,VirginiaTech,VirginiaTech_0000015,2,0.120258705605
1410,0000016,VirginiaTech,VirginiaTech_0000016,1,0.103251425369
1411,0000016,VirginiaTech,VirginiaTech_0000016,2,0.121649978466
1412,0000017,VirginiaTech,VirginiaTech_0000017,1,0.353368858407
1413,0000017,VirginiaTech,VirginiaTech_0000017,2,0.444233926254
1414,0000018,VirginiaTech,VirginiaTech_0000018,1,0.240507410914
1415,0000018,VirginiaTech,VirginiaTech_0000018,2,0.246629859587
1416,0000019,VirginiaTech,VirginiaTech_0000019,1,0.0843986
1417,0000019,VirginiaTech,VirginiaTech_0000019,2,0.0979632265487
1418,0000020,VirginiaTech,VirginiaTech_0000020,1,0.309923386431
1419,0000020,VirginiaTech,VirginiaTech_0000020,2,0.367798068142
1420,0000021,VirginiaTech,VirginiaTech_0000021,1,0.0887042486726
1421,0000021,VirginiaTech,VirginiaTech_0000021,2,0.155653525369
1422,0000022,VirginiaTech,VirginiaTech_0000022,1,0.100285183186
1423,0000022,VirginiaTech,VirginiaTech_0000022,2,0.10513249823
1424,0000023,VirginiaTech,VirginiaTech_0000023,1,0.197772735693
1425,0000023,VirginiaTech,VirginiaTech_0000023,2,0.212782732743
1426,0000024,VirginiaTech,VirginiaTech_0000024,1,0.194086087906
1427,0000024,VirginiaTech,VirginiaTech_0000024,2,0.180557466667
1428,0000025,VirginiaTech,VirginiaTech_0000025,1,0.106530146903
1429,0000025,VirginiaTech,VirginiaTech_0000025,2,0.122092499115
1430,1781836,Rockland,Rockland_1781836,1,0.0737018191406
1431,2475376,Rockland,Rockland_2475376,1,0.105261912109
1432,2868630,Rockland,Rockland_2868630,1,0.272944274219
1433,3965194,Rockland,Rockland_3965194,1,0.154503583203
1434,4126393,Rockland,Rockland_4126393,1,0.181153950391
1435,1334913,Rockland,Rockland_1334913,1,0.167834091797
1436,2674565,Rockland,Rockland_2674565,1,0.289915658594
1437,2678751,Rockland,Rockland_2678751,1,0.0732706824219
1438,2915821,Rockland,Rockland_2915821,1,0.49460916875
1439,3431295,Rockland,Rockland_3431295,1,0.0562311941406
1440,3911767,Rockland,Rockland_3911767,1,0.0497355058594
1441,3934325,Rockland,Rockland_3934325,1,0.0821023570313
1442,9537916,Rockland,Rockland_9537916,1,0.878431612109
1443,2970212,Rockland,Rockland_2970212,1,0.229813082813
1444,3795193,Rockland,Rockland_3795193,1,0.437916532031
1445,3927656,Rockland,Rockland_3927656,1,0.0973005820313
1446,3989122,Rockland,Rockland_3989122,1,1.73973275391
1447,4176156,Rockland,Rockland_4176156,1,0.246190036328
1448,1034049,Rockland,Rockland_1034049,1,0.428126965625
1449,1534265,Rockland,Rockland_1534265,1,3.08803732031
1450,1875434,Rockland,Rockland_1875434,1,2.216938925
1451,1898228,Rockland,Rockland_1898228,1,0.375678964453
1452,3081896,Rockland,Rockland_3081896,1,0.516733450391
1453,3492484,Rockland,Rockland_3492484,1,0.156343100781
1454,3566919,Rockland,Rockland_3566919,1,0.0851182988281
1455,4089896,Rockland,Rockland_4089896,1,0.314044626953
1456,4100790,Rockland,Rockland_4100790,1,0.131930748828
1457,1601547,Rockland,Rockland_1601547,1,0.189874914453
1458,2403029,Rockland,Rockland_2403029,1,0.119119251953
1459,3209959,Rockland,Rockland_3209959,1,0.129695346875
1460,4015919,Rockland,Rockland_4015919,1,0.0879310875
1461,4026825,Rockland,Rockland_4026825,1,0.424585923828
1462,1103722,Rockland,Rockland_1103722,1,0.122141255469
1463,1143655,Rockland,Rockland_1143655,1,0.0898455127734
1464,1192435,Rockland,Rockland_1192435,1,0.212328737891
1465,2041109,Rockland,Rockland_2041109,1,0.934217556641
1466,2494762,Rockland,Rockland_2494762,1,1.02170271641
1467,3094481,Rockland,Rockland_3094481,1,0.107922917578
1468,3166395,Rockland,Rockland_3166395,1,0.0739084476562
1469,3166395,Rockland,Rockland_3166395,2,0.0726253976562
1470,3773269,Rockland,Rockland_3773269,1,0.252231636719
1471,3848143,Rockland,Rockland_3848143,1,0.257882147656
1472,4087509,Rockland,Rockland_4087509,1,0.253144463672
1473,5844518,Rockland,Rockland_5844518,1,3.79707839453
1474,2248813,Rockland,Rockland_2248813,1,0.0887430527344
1475,1508861,Rockland,Rockland_1508861,1,0.0829630324219
1476,1654606,Rockland,Rockland_1654606,1,0.125318448828
1477,1742775,Rockland,Rockland_1742775,1,0.200788697656
1478,9006154,Rockland,Rockland_9006154,1,0.0747462976563
