,Id,release,dir,exists,mean_FD,max_relative_motion
91,M10922844,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10922844_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.106274951111,0.515171621889
92,M10915824,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10915824_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.142167059889,0.430084235935
93,M10958560,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10958560_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.144989075222,2.84624101931
94,M10905488,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10905488_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0724687405556,0.393592809894
95,M10908355,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10908355_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.151075287778,0.520326301469
96,M10989478,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10989478_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.154929800444,0.386137346031
97,M10916039,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10916039_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0765221476667,1.08255219274
98,M10956263,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10956263_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.122739243889,0.658668027158
99,M10916842,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10916842_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.101479231333,0.592666828834
100,M10931832,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10931832_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.0631509168889,0.278598815504
101,M10953114,1,pipeline_OakhurstCity/_compcor_ncomponents_5_linear1.motion1.compcor1.CSF_0.98_GM_0.7_WM_0.98/M10953114_session_1/scan_RfMRI_mx_645_rest_RPI,True,0.107793260333,1.12642076064
