"","iteration","subjects","effect.size","connections","method","sensitivity","specificity"
"8402",9,100,0.02,6,"degree",0.06,0.96
"8403",9,100,0.02,6,"mdmr",0.1,0.98
"8404",9,100,0.04,6,"glm",0.586666666666667,0.953814432989691
"8405",9,100,0.04,6,"degree",0.04,0.96
"8406",9,100,0.04,6,"mdmr",0.64,0.94
"8407",9,100,0.06,6,"glm",0.893333333333333,0.952886597938144
"8408",9,100,0.06,6,"degree",0.1,0.98
"8409",9,100,0.06,6,"mdmr",1,1
"8410",9,100,0.08,6,"glm",0.996666666666667,0.952474226804124
"8411",9,100,0.08,6,"degree",0.12,0.94
"8412",9,100,0.08,6,"mdmr",1,0.96
"8413",9,100,0.1,6,"glm",1,0.952474226804124
"8414",9,100,0.1,6,"degree",0.32,0.98
"8415",9,100,0.1,6,"mdmr",1,0.96
"8416",9,100,0.15,6,"glm",1,0.952886597938144
"8417",9,100,0.15,6,"degree",0.4,0.96
"8418",9,100,0.15,6,"mdmr",1,0.94
"8419",9,100,0.2,6,"glm",1,0.952680412371134
"8420",9,100,0.2,6,"degree",0.54,0.94
"8421",9,100,0.2,6,"mdmr",1,0.96
"8422",9,100,0.3,6,"glm",1,0.953092783505155
"8423",9,100,0.3,6,"degree",0.68,0.94
"8424",9,100,0.3,6,"mdmr",1,0.96
"8425",9,100,0.02,8,"glm",0.235,0.953541666666667
"8426",9,100,0.02,8,"degree",0.06,0.98
"8427",9,100,0.02,8,"mdmr",0.16,0.96
"8428",9,100,0.04,8,"glm",0.62,0.953541666666667
"8429",9,100,0.04,8,"degree",0.1,0.98
"8430",9,100,0.04,8,"mdmr",0.82,0.96
"8431",9,100,0.06,8,"glm",0.9175,0.952708333333333
"8432",9,100,0.06,8,"degree",0.16,0.96
"8433",9,100,0.06,8,"mdmr",1,0.96
"8434",9,100,0.08,8,"glm",0.995,0.952708333333333
"8435",9,100,0.08,8,"degree",0.2,0.96
"8436",9,100,0.08,8,"mdmr",1,0.92
"8437",9,100,0.1,8,"glm",1,0.952291666666667
"8438",9,100,0.1,8,"degree",0.38,0.96
"8439",9,100,0.1,8,"mdmr",1,0.92
"8440",9,100,0.15,8,"glm",1,0.953229166666667
"8441",9,100,0.15,8,"degree",0.38,1
"8442",9,100,0.15,8,"mdmr",1,0.98
"8443",9,100,0.2,8,"glm",1,0.952708333333333
"8444",9,100,0.2,8,"degree",0.62,0.98
"8445",9,100,0.2,8,"mdmr",1,0.98
"8446",9,100,0.3,8,"glm",1,0.95375
"8447",9,100,0.3,8,"degree",0.64,0.98
"8448",9,100,0.3,8,"mdmr",1,0.98
"8449",9,100,0.02,10,"glm",0.19,0.952631578947368
"8450",9,100,0.02,10,"degree",0.02,0.94
"8451",9,100,0.02,10,"mdmr",0.16,0.96
"8452",9,100,0.04,10,"glm",0.59,0.952842105263158
"8453",9,100,0.04,10,"degree",0.1,0.96
"8454",9,100,0.04,10,"mdmr",0.96,0.92
"8455",9,100,0.06,10,"glm",0.93,0.952631578947368
"8456",9,100,0.06,10,"degree",0.16,0.96
"8457",9,100,0.06,10,"mdmr",1,0.96
"8458",9,100,0.08,10,"glm",0.99,0.952947368421053
"8459",9,100,0.08,10,"degree",0.28,0.98
"8460",9,100,0.08,10,"mdmr",1,0.96
"8461",9,100,0.1,10,"glm",1,0.952421052631579
"8462",9,100,0.1,10,"degree",0.38,0.96
"8463",9,100,0.1,10,"mdmr",1,0.94
"8464",9,100,0.15,10,"glm",1,0.952947368421053
"8465",9,100,0.15,10,"degree",0.56,0.96
"8466",9,100,0.15,10,"mdmr",1,1
"8467",9,100,0.2,10,"glm",1,0.95221052631579
"8468",9,100,0.2,10,"degree",0.54,0.96
"8469",9,100,0.2,10,"mdmr",1,0.96
"8470",9,100,0.3,10,"glm",1,0.953263157894737
"8471",9,100,0.3,10,"degree",0.68,1
"8472",9,100,0.3,10,"mdmr",1,0.98
"8473",9,100,0.02,14,"glm",0.214285714285714,0.953440860215054
"8474",9,100,0.02,14,"degree",0.06,0.94
"8475",9,100,0.02,14,"mdmr",0.32,0.96
"8476",9,100,0.04,14,"glm",0.611428571428571,0.953763440860215
"8477",9,100,0.04,14,"degree",0.14,0.98
"8478",9,100,0.04,14,"mdmr",1,0.98
"8479",9,100,0.06,14,"glm",0.92,0.953440860215054
"8480",9,100,0.06,14,"degree",0.22,0.96
"8481",9,100,0.06,14,"mdmr",1,0.94
"8482",9,100,0.08,14,"glm",0.995714285714286,0.952043010752688
"8483",9,100,0.08,14,"degree",0.14,0.94
"8484",9,100,0.08,14,"mdmr",1,0.92
"8485",9,100,0.1,14,"glm",1,0.952150537634409
"8486",9,100,0.1,14,"degree",0.48,0.96
"8487",9,100,0.1,14,"mdmr",1,0.92
"8488",9,100,0.15,14,"glm",1,0.952688172043011
"8489",9,100,0.15,14,"degree",0.64,0.96
"8490",9,100,0.15,14,"mdmr",1,0.94
"8491",9,100,0.2,14,"glm",1,0.953333333333333
"8492",9,100,0.2,14,"degree",0.7,0.96
"8493",9,100,0.2,14,"mdmr",1,0.94
"8494",9,100,0.3,14,"glm",1,0.952795698924731
"8495",9,100,0.3,14,"degree",0.76,0.94
"8496",9,100,0.3,14,"mdmr",1,0.92
"8497",9,150,0.02,2,"glm",0.23,0.947777777777778
"8498",9,150,0.02,2,"degree",0.1,0.98
"8499",9,150,0.02,2,"mdmr",0.04,0.94
"8500",9,150,0.04,2,"glm",0.79,0.947171717171717
"8501",9,150,0.04,2,"degree",0.02,0.98
"8502",9,150,0.04,2,"mdmr",0.22,0.96
"8503",9,150,0.06,2,"glm",0.98,0.947777777777778
"8504",9,150,0.06,2,"degree",0.08,0.94
"8505",9,150,0.06,2,"mdmr",0.72,0.98
"8506",9,150,0.08,2,"glm",1,0.947676767676768
"8507",9,150,0.08,2,"degree",0.04,0.92
"8508",9,150,0.08,2,"mdmr",0.98,0.98
"8509",9,150,0.1,2,"glm",1,0.947676767676768
"8510",9,150,0.1,2,"degree",0.18,0.96
"8511",9,150,0.1,2,"mdmr",1,0.94
"8512",9,150,0.15,2,"glm",1,0.947878787878788
"8513",9,150,0.15,2,"degree",0.28,0.98
"8514",9,150,0.15,2,"mdmr",1,0.92
"8515",9,150,0.2,2,"glm",1,0.947474747474747
"8516",9,150,0.2,2,"degree",0.46,0.94
"8517",9,150,0.2,2,"mdmr",1,0.96
"8518",9,150,0.3,2,"glm",1,0.947878787878788
"8519",9,150,0.3,2,"degree",0.56,0.98
"8520",9,150,0.3,2,"mdmr",1,0.94
"8521",9,150,0.02,4,"glm",0.245,0.94734693877551
"8522",9,150,0.02,4,"degree",0.06,0.98
"8523",9,150,0.02,4,"mdmr",0.08,0.92
"8524",9,150,0.04,4,"glm",0.77,0.94734693877551
"8525",9,150,0.04,4,"degree",0.06,0.98
"8526",9,150,0.04,4,"mdmr",0.6,0.96
"8527",9,150,0.06,4,"glm",0.98,0.947755102040816
"8528",9,150,0.06,4,"degree",0.14,0.96
"8529",9,150,0.06,4,"mdmr",0.98,0.98
"8530",9,150,0.08,4,"glm",1,0.948469387755102
"8531",9,150,0.08,4,"degree",0.1,0.96
"8532",9,150,0.08,4,"mdmr",1,0.96
"8533",9,150,0.1,4,"glm",1,0.947857142857143
"8534",9,150,0.1,4,"degree",0.2,0.98
"8535",9,150,0.1,4,"mdmr",1,0.94
"8536",9,150,0.15,4,"glm",1,0.947857142857143
"8537",9,150,0.15,4,"degree",0.44,0.94
"8538",9,150,0.15,4,"mdmr",1,0.96
"8539",9,150,0.2,4,"glm",1,0.947448979591837
"8540",9,150,0.2,4,"degree",0.54,0.94
"8541",9,150,0.2,4,"mdmr",1,0.9
"8542",9,150,0.3,4,"glm",1,0.94734693877551
"8543",9,150,0.3,4,"degree",0.52,0.94
"8544",9,150,0.3,4,"mdmr",1,0.92
"8545",9,150,0.02,6,"glm",0.296666666666667,0.947628865979381
"8546",9,150,0.02,6,"degree",0.1,0.96
"8547",9,150,0.02,6,"mdmr",0.2,0.9
"8548",9,150,0.04,6,"glm",0.82,0.947422680412371
"8549",9,150,0.04,6,"degree",0.1,0.94
"8550",9,150,0.04,6,"mdmr",0.86,0.96
"8551",9,150,0.06,6,"glm",0.996666666666667,0.947628865979381
"8552",9,150,0.06,6,"degree",0.1,0.96
"8553",9,150,0.06,6,"mdmr",1,0.9
"8554",9,150,0.08,6,"glm",1,0.947938144329897
"8555",9,150,0.08,6,"degree",0.38,0.94
"8556",9,150,0.08,6,"mdmr",1,0.96
"8557",9,150,0.1,6,"glm",1,0.947731958762887
"8558",9,150,0.1,6,"degree",0.28,0.94
"8559",9,150,0.1,6,"mdmr",1,0.98
"8560",9,150,0.15,6,"glm",1,0.947010309278351
"8561",9,150,0.15,6,"degree",0.58,0.94
"8562",9,150,0.15,6,"mdmr",1,0.88
"8563",9,150,0.2,6,"glm",1,0.947422680412371
"8564",9,150,0.2,6,"degree",0.48,0.96
"8565",9,150,0.2,6,"mdmr",1,0.92
"8566",9,150,0.3,6,"glm",1,0.948144329896907
"8567",9,150,0.3,6,"degree",0.68,0.92
"8568",9,150,0.3,6,"mdmr",1,0.96
"8569",9,150,0.02,8,"glm",0.2825,0.9475
"8570",9,150,0.02,8,"degree",0.04,0.96
"8571",9,150,0.02,8,"mdmr",0.24,0.94
"8572",9,150,0.04,8,"glm",0.8125,0.946770833333333
"8573",9,150,0.04,8,"degree",0.1,0.96
"8574",9,150,0.04,8,"mdmr",0.98,0.9
"8575",9,150,0.06,8,"glm",0.995,0.947291666666667
"8576",9,150,0.06,8,"degree",0.16,0.98
"8577",9,150,0.06,8,"mdmr",1,0.92
"8578",9,150,0.08,8,"glm",1,0.947291666666667
"8579",9,150,0.08,8,"degree",0.28,0.94
"8580",9,150,0.08,8,"mdmr",1,0.96
"8581",9,150,0.1,8,"glm",1,0.948020833333333
"8582",9,150,0.1,8,"degree",0.22,0.96
"8583",9,150,0.1,8,"mdmr",1,0.94
"8584",9,150,0.15,8,"glm",1,0.9471875
"8585",9,150,0.15,8,"degree",0.44,0.96
"8586",9,150,0.15,8,"mdmr",1,0.96
"8587",9,150,0.2,8,"glm",1,0.947395833333333
"8588",9,150,0.2,8,"degree",0.72,0.96
"8589",9,150,0.2,8,"mdmr",1,0.94
"8590",9,150,0.3,8,"glm",1,0.948229166666667
"8591",9,150,0.3,8,"degree",0.76,0.98
"8592",9,150,0.3,8,"mdmr",1,0.92
"8593",9,150,0.02,10,"glm",0.294,0.947263157894737
"8594",9,150,0.02,10,"degree",0.12,0.96
"8595",9,150,0.02,10,"mdmr",0.3,0.94
"8596",9,150,0.04,10,"glm",0.784,0.947684210526316
"8597",9,150,0.04,10,"degree",0.06,0.94
"8598",9,150,0.04,10,"mdmr",1,0.94
"8599",9,150,0.06,10,"glm",0.992,0.947473684210526
"8600",9,150,0.06,10,"degree",0.16,0.96
"8601",9,150,0.06,10,"mdmr",1,0.92
"8602",9,150,0.08,10,"glm",1,0.948
"8603",9,150,0.08,10,"degree",0.34,0.94
"8604",9,150,0.08,10,"mdmr",1,0.96
"8605",9,150,0.1,10,"glm",1,0.947684210526316
"8606",9,150,0.1,10,"degree",0.54,0.98
"8607",9,150,0.1,10,"mdmr",1,0.96
"8608",9,150,0.15,10,"glm",1,0.948526315789474
"8609",9,150,0.15,10,"degree",0.52,0.96
"8610",9,150,0.15,10,"mdmr",1,0.92
"8611",9,150,0.2,10,"glm",1,0.947368421052632
"8612",9,150,0.2,10,"degree",0.74,0.94
"8613",9,150,0.2,10,"mdmr",1,0.94
"8614",9,150,0.3,10,"glm",1,0.948526315789474
"8615",9,150,0.3,10,"degree",0.82,0.94
"8616",9,150,0.3,10,"mdmr",1,0.94
"8617",9,150,0.02,14,"glm",0.291428571428571,0.946989247311828
"8618",9,150,0.02,14,"degree",0.08,0.98
"8619",9,150,0.02,14,"mdmr",0.66,0.92
"8620",9,150,0.04,14,"glm",0.797142857142857,0.94741935483871
"8621",9,150,0.04,14,"degree",0.12,0.98
"8622",9,150,0.04,14,"mdmr",1,0.94
"8623",9,150,0.06,14,"glm",0.981428571428571,0.948064516129032
"8624",9,150,0.06,14,"degree",0.3,0.94
"8625",9,150,0.06,14,"mdmr",1,0.94
"8626",9,150,0.08,14,"glm",1,0.946881720430108
"8627",9,150,0.08,14,"degree",0.28,0.92
"8628",9,150,0.08,14,"mdmr",1,0.92
"8629",9,150,0.1,14,"glm",1,0.947311827956989
"8630",9,150,0.1,14,"degree",0.5,0.92
"8631",9,150,0.1,14,"mdmr",1,0.96
"8632",9,150,0.15,14,"glm",1,0.946774193548387
"8633",9,150,0.15,14,"degree",0.68,0.96
"8634",9,150,0.15,14,"mdmr",1,0.92
"8635",9,150,0.2,14,"glm",1,0.948064516129032
"8636",9,150,0.2,14,"degree",0.74,0.94
"8637",9,150,0.2,14,"mdmr",1,0.98
"8638",9,150,0.3,14,"glm",1,0.948387096774194
"8639",9,150,0.3,14,"degree",0.76,0.96
"8640",9,150,0.3,14,"mdmr",1,0.96
"8641",9,200,0.02,2,"glm",0.31,0.946464646464646
"8642",9,200,0.02,2,"degree",0.08,0.98
"8643",9,200,0.02,2,"mdmr",0.18,0.9
"8644",9,200,0.04,2,"glm",0.92,0.946262626262626
"8645",9,200,0.04,2,"degree",0.1,0.94
"8646",9,200,0.04,2,"mdmr",0.36,0.88
"8647",9,200,0.06,2,"glm",1,0.946565656565657
"8648",9,200,0.06,2,"degree",0.18,0.94
"8649",9,200,0.06,2,"mdmr",0.8,0.82
"8650",9,200,0.08,2,"glm",1,0.946363636363636
"8651",9,200,0.08,2,"degree",0.22,0.9
"8652",9,200,0.08,2,"mdmr",1,0.88
"8653",9,200,0.1,2,"glm",1,0.946161616161616
"8654",9,200,0.1,2,"degree",0.18,0.94
"8655",9,200,0.1,2,"mdmr",1,0.82
"8656",9,200,0.15,2,"glm",1,0.946464646464646
"8657",9,200,0.15,2,"degree",0.38,0.94
"8658",9,200,0.15,2,"mdmr",1,0.92
"8659",9,200,0.2,2,"glm",1,0.946161616161616
"8660",9,200,0.2,2,"degree",0.44,0.96
"8661",9,200,0.2,2,"mdmr",1,0.92
"8662",9,200,0.3,2,"glm",1,0.946161616161616
"8663",9,200,0.3,2,"degree",0.58,0.96
"8664",9,200,0.3,2,"mdmr",1,0.94
"8665",9,200,0.02,4,"glm",0.35,0.946326530612245
"8666",9,200,0.02,4,"degree",0.04,0.92
"8667",9,200,0.02,4,"mdmr",0.16,0.88
"8668",9,200,0.04,4,"glm",0.905,0.946224489795918
"8669",9,200,0.04,4,"degree",0.08,0.88
"8670",9,200,0.04,4,"mdmr",0.66,0.88
"8671",9,200,0.06,4,"glm",1,0.945918367346939
"8672",9,200,0.06,4,"degree",0.24,0.9
"8673",9,200,0.06,4,"mdmr",1,0.86
"8674",9,200,0.08,4,"glm",1,0.946632653061224
"8675",9,200,0.08,4,"degree",0.22,0.94
"8676",9,200,0.08,4,"mdmr",1,0.84
"8677",9,200,0.1,4,"glm",1,0.945918367346939
"8678",9,200,0.1,4,"degree",0.34,0.92
"8679",9,200,0.1,4,"mdmr",1,0.9
"8680",9,200,0.15,4,"glm",1,0.946224489795918
"8681",9,200,0.15,4,"degree",0.44,0.9
"8682",9,200,0.15,4,"mdmr",1,0.9
"8683",9,200,0.2,4,"glm",1,0.945918367346939
"8684",9,200,0.2,4,"degree",0.5,0.96
"8685",9,200,0.2,4,"mdmr",1,0.88
"8686",9,200,0.3,4,"glm",1,0.946020408163265
"8687",9,200,0.3,4,"degree",0.72,0.9
"8688",9,200,0.3,4,"mdmr",1,0.88
"8689",9,200,0.02,6,"glm",0.313333333333333,0.945773195876289
"8690",9,200,0.02,6,"degree",0.04,0.88
"8691",9,200,0.02,6,"mdmr",0.2,0.88
"8692",9,200,0.04,6,"glm",0.913333333333333,0.946288659793814
"8693",9,200,0.04,6,"degree",0.08,0.92
"8694",9,200,0.04,6,"mdmr",0.92,0.92
"8695",9,200,0.06,6,"glm",1,0.946288659793814
"8696",9,200,0.06,6,"degree",0.16,0.88
"8697",9,200,0.06,6,"mdmr",1,0.9
"8698",9,200,0.08,6,"glm",1,0.94680412371134
"8699",9,200,0.08,6,"degree",0.34,0.9
"8700",9,200,0.08,6,"mdmr",1,0.88
"8701",9,200,0.1,6,"glm",1,0.94639175257732
"8702",9,200,0.1,6,"degree",0.38,0.92
"8703",9,200,0.1,6,"mdmr",1,0.94
"8704",9,200,0.15,6,"glm",1,0.946082474226804
"8705",9,200,0.15,6,"degree",0.5,0.9
"8706",9,200,0.15,6,"mdmr",1,0.92
"8707",9,200,0.2,6,"glm",1,0.946288659793814
"8708",9,200,0.2,6,"degree",0.64,0.92
"8709",9,200,0.2,6,"mdmr",1,0.92
"8710",9,200,0.3,6,"glm",1,0.946701030927835
"8711",9,200,0.3,6,"degree",0.74,0.98
"8712",9,200,0.3,6,"mdmr",1,0.88
"8713",9,200,0.02,8,"glm",0.345,0.946041666666667
"8714",9,200,0.02,8,"degree",0.14,0.98
"8715",9,200,0.02,8,"mdmr",0.36,0.88
"8716",9,200,0.04,8,"glm",0.905,0.946666666666667
"8717",9,200,0.04,8,"degree",0.26,0.94
"8718",9,200,0.04,8,"mdmr",1,0.9
"8719",9,200,0.06,8,"glm",0.995,0.946875
"8720",9,200,0.06,8,"degree",0.22,0.92
"8721",9,200,0.06,8,"mdmr",1,0.9
"8722",9,200,0.08,8,"glm",1,0.94625
"8723",9,200,0.08,8,"degree",0.3,0.92
"8724",9,200,0.08,8,"mdmr",1,0.9
"8725",9,200,0.1,8,"glm",1,0.946458333333333
"8726",9,200,0.1,8,"degree",0.48,0.92
"8727",9,200,0.1,8,"mdmr",1,0.88
"8728",9,200,0.15,8,"glm",1,0.9471875
"8729",9,200,0.15,8,"degree",0.52,0.96
"8730",9,200,0.15,8,"mdmr",1,0.92
"8731",9,200,0.2,8,"glm",1,0.9465625
"8732",9,200,0.2,8,"degree",0.68,0.92
"8733",9,200,0.2,8,"mdmr",1,0.88
"8734",9,200,0.3,8,"glm",1,0.9459375
"8735",9,200,0.3,8,"degree",0.78,0.94
"8736",9,200,0.3,8,"mdmr",1,0.92
"8737",9,200,0.02,10,"glm",0.358,0.946842105263158
"8738",9,200,0.02,10,"degree",0.08,0.92
"8739",9,200,0.02,10,"mdmr",0.46,0.84
"8740",9,200,0.04,10,"glm",0.914,0.946
"8741",9,200,0.04,10,"degree",0.16,0.94
"8742",9,200,0.04,10,"mdmr",1,0.88
"8743",9,200,0.06,10,"glm",0.996,0.946421052631579
"8744",9,200,0.06,10,"degree",0.42,0.94
"8745",9,200,0.06,10,"mdmr",1,0.88
"8746",9,200,0.08,10,"glm",1,0.946736842105263
"8747",9,200,0.08,10,"degree",0.38,0.94
"8748",9,200,0.08,10,"mdmr",1,0.94
"8749",9,200,0.1,10,"glm",1,0.945894736842105
"8750",9,200,0.1,10,"degree",0.4,0.9
"8751",9,200,0.1,10,"mdmr",1,0.92
"8752",9,200,0.15,10,"glm",1,0.946315789473684
"8753",9,200,0.15,10,"degree",0.66,0.92
"8754",9,200,0.15,10,"mdmr",1,0.9
"8755",9,200,0.2,10,"glm",1,0.945894736842105
"8756",9,200,0.2,10,"degree",0.74,0.92
"8757",9,200,0.2,10,"mdmr",1,0.92
"8758",9,200,0.3,10,"glm",1,0.945473684210526
"8759",9,200,0.3,10,"degree",0.68,0.9
"8760",9,200,0.3,10,"mdmr",1,0.84
"8761",9,200,0.02,14,"glm",0.357142857142857,0.946344086021505
"8762",9,200,0.02,14,"degree",0.1,0.92
"8763",9,200,0.02,14,"mdmr",0.66,0.9
"8764",9,200,0.04,14,"glm",0.907142857142857,0.945376344086022
"8765",9,200,0.04,14,"degree",0.22,0.94
"8766",9,200,0.04,14,"mdmr",1,0.94
"8767",9,200,0.06,14,"glm",0.997142857142857,0.945806451612903
"8768",9,200,0.06,14,"degree",0.38,0.92
"8769",9,200,0.06,14,"mdmr",1,0.86
"8770",9,200,0.08,14,"glm",1,0.945483870967742
"8771",9,200,0.08,14,"degree",0.46,0.92
"8772",9,200,0.08,14,"mdmr",1,0.92
"8773",9,200,0.1,14,"glm",1,0.945806451612903
"8774",9,200,0.1,14,"degree",0.36,0.94
"8775",9,200,0.1,14,"mdmr",1,0.96
"8776",9,200,0.15,14,"glm",1,0.945806451612903
"8777",9,200,0.15,14,"degree",0.66,0.96
"8778",9,200,0.15,14,"mdmr",1,0.84
"8779",9,200,0.2,14,"glm",1,0.946881720430108
"8780",9,200,0.2,14,"degree",0.84,0.9
"8781",9,200,0.2,14,"mdmr",1,0.84
"8782",9,200,0.3,14,"glm",1,0.946451612903226
"8783",9,200,0.3,14,"degree",0.92,0.94
"8784",9,200,0.3,14,"mdmr",1,0.9
"8785",9,250,0.02,2,"glm",0.53,0.953838383838384
"8786",9,250,0.02,2,"degree",0.02,0.9
"8787",9,250,0.02,2,"mdmr",0.14,0.94
"8788",9,250,0.04,2,"glm",0.99,0.953333333333333
"8789",9,250,0.04,2,"degree",0.12,0.92
"8790",9,250,0.04,2,"mdmr",0.32,0.96
"8791",9,250,0.06,2,"glm",1,0.953737373737374
"8792",9,250,0.06,2,"degree",0.1,0.92
"8793",9,250,0.06,2,"mdmr",0.98,0.94
"8794",9,250,0.08,2,"glm",1,0.953939393939394
"8795",9,250,0.08,2,"degree",0.14,0.92
"8796",9,250,0.08,2,"mdmr",1,0.94
"8797",9,250,0.1,2,"glm",1,0.953434343434343
"8798",9,250,0.1,2,"degree",0.24,0.94
"8799",9,250,0.1,2,"mdmr",1,0.96
"8800",9,250,0.15,2,"glm",1,0.954040404040404
"8801",9,250,0.15,2,"degree",0.5,0.94
"8802",9,250,0.15,2,"mdmr",1,0.96
"8803",9,250,0.2,2,"glm",1,0.953737373737374
"8804",9,250,0.2,2,"degree",0.46,0.9
"8805",9,250,0.2,2,"mdmr",1,0.92
"8806",9,250,0.3,2,"glm",1,0.953636363636364
"8807",9,250,0.3,2,"degree",0.42,0.9
"8808",9,250,0.3,2,"mdmr",1,0.92
"8809",9,250,0.02,4,"glm",0.41,0.953265306122449
"8810",9,250,0.02,4,"degree",0.12,0.94
"8811",9,250,0.02,4,"mdmr",0.16,0.98
"8812",9,250,0.04,4,"glm",0.97,0.953469387755102
"8813",9,250,0.04,4,"degree",0.12,0.92
"8814",9,250,0.04,4,"mdmr",0.86,0.98
"8815",9,250,0.06,4,"glm",1,0.953265306122449
"8816",9,250,0.06,4,"degree",0.12,0.9
"8817",9,250,0.06,4,"mdmr",1,0.94
"8818",9,250,0.08,4,"glm",1,0.953367346938776
"8819",9,250,0.08,4,"degree",0.28,0.94
"8820",9,250,0.08,4,"mdmr",1,0.98
"8821",9,250,0.1,4,"glm",1,0.953469387755102
"8822",9,250,0.1,4,"degree",0.44,0.96
"8823",9,250,0.1,4,"mdmr",1,0.94
"8824",9,250,0.15,4,"glm",1,0.954081632653061
"8825",9,250,0.15,4,"degree",0.5,0.94
"8826",9,250,0.15,4,"mdmr",1,0.94
"8827",9,250,0.2,4,"glm",1,0.953877551020408
"8828",9,250,0.2,4,"degree",0.58,0.92
"8829",9,250,0.2,4,"mdmr",1,0.96
"8830",9,250,0.3,4,"glm",1,0.953571428571429
"8831",9,250,0.3,4,"degree",0.72,0.94
"8832",9,250,0.3,4,"mdmr",1,0.94
"8833",9,250,0.02,6,"glm",0.436666666666667,0.953711340206186
"8834",9,250,0.02,6,"degree",0.14,0.96
"8835",9,250,0.02,6,"mdmr",0.38,0.94
"8836",9,250,0.04,6,"glm",0.943333333333333,0.954123711340206
"8837",9,250,0.04,6,"degree",0.12,0.9
"8838",9,250,0.04,6,"mdmr",1,0.94
"8839",9,250,0.06,6,"glm",1,0.954020618556701
"8840",9,250,0.06,6,"degree",0.14,0.92
"8841",9,250,0.06,6,"mdmr",1,0.96
"8842",9,250,0.08,6,"glm",1,0.953814432989691
"8843",9,250,0.08,6,"degree",0.38,0.94
"8844",9,250,0.08,6,"mdmr",1,0.96
"8845",9,250,0.1,6,"glm",1,0.95298969072165
"8846",9,250,0.1,6,"degree",0.46,0.9
"8847",9,250,0.1,6,"mdmr",1,0.96
"8848",9,250,0.15,6,"glm",1,0.953711340206186
"8849",9,250,0.15,6,"degree",0.62,0.92
"8850",9,250,0.15,6,"mdmr",1,0.98
"8851",9,250,0.2,6,"glm",1,0.95298969072165
"8852",9,250,0.2,6,"degree",0.7,0.88
"8853",9,250,0.2,6,"mdmr",1,0.96
"8854",9,250,0.3,6,"glm",1,0.95298969072165
"8855",9,250,0.3,6,"degree",0.64,0.92
"8856",9,250,0.3,6,"mdmr",1,0.98
"8857",9,250,0.02,8,"glm",0.465,0.95375
"8858",9,250,0.02,8,"degree",0.02,0.92
"8859",9,250,0.02,8,"mdmr",0.44,0.98
"8860",9,250,0.04,8,"glm",0.9525,0.9540625
"8861",9,250,0.04,8,"degree",0.12,0.96
"8862",9,250,0.04,8,"mdmr",1,0.92
"8863",9,250,0.06,8,"glm",1,0.953854166666667
"8864",9,250,0.06,8,"degree",0.26,0.96
"8865",9,250,0.06,8,"mdmr",1,0.96
"8866",9,250,0.08,8,"glm",1,0.95375
"8867",9,250,0.08,8,"degree",0.26,0.9
"8868",9,250,0.08,8,"mdmr",1,0.96
"8869",9,250,0.1,8,"glm",1,0.9534375
"8870",9,250,0.1,8,"degree",0.4,0.88
"8871",9,250,0.1,8,"mdmr",1,0.92
"8872",9,250,0.15,8,"glm",1,0.953125
"8873",9,250,0.15,8,"degree",0.64,0.92
"8874",9,250,0.15,8,"mdmr",1,0.96
"8875",9,250,0.2,8,"glm",1,0.9540625
"8876",9,250,0.2,8,"degree",0.62,0.96
"8877",9,250,0.2,8,"mdmr",1,0.96
"8878",9,250,0.3,8,"glm",1,0.953645833333333
"8879",9,250,0.3,8,"degree",0.82,0.94
"8880",9,250,0.3,8,"mdmr",1,0.98
"8881",9,250,0.02,10,"glm",0.446,0.953578947368421
"8882",9,250,0.02,10,"degree",0.06,0.92
"8883",9,250,0.02,10,"mdmr",0.66,0.96
"8884",9,250,0.04,10,"glm",0.944,0.953684210526316
"8885",9,250,0.04,10,"degree",0.24,0.94
"8886",9,250,0.04,10,"mdmr",1,0.96
"8887",9,250,0.06,10,"glm",1,0.953157894736842
"8888",9,250,0.06,10,"degree",0.34,0.96
"8889",9,250,0.06,10,"mdmr",1,0.92
"8890",9,250,0.08,10,"glm",1,0.953368421052632
"8891",9,250,0.08,10,"degree",0.44,0.94
"8892",9,250,0.08,10,"mdmr",1,0.94
"8893",9,250,0.1,10,"glm",1,0.953368421052632
"8894",9,250,0.1,10,"degree",0.58,0.94
"8895",9,250,0.1,10,"mdmr",1,0.96
"8896",9,250,0.15,10,"glm",1,0.953473684210526
"8897",9,250,0.15,10,"degree",0.64,0.88
"8898",9,250,0.15,10,"mdmr",1,0.94
"8899",9,250,0.2,10,"glm",1,0.954
"8900",9,250,0.2,10,"degree",0.74,0.92
"8901",9,250,0.2,10,"mdmr",1,0.92
"8902",9,250,0.3,10,"glm",1,0.954105263157895
"8903",9,250,0.3,10,"degree",0.82,0.94
"8904",9,250,0.3,10,"mdmr",1,0.96
"8905",9,250,0.02,14,"glm",0.412857142857143,0.953870967741935
"8906",9,250,0.02,14,"degree",0.1,0.92
"8907",9,250,0.02,14,"mdmr",0.7,0.96
"8908",9,250,0.04,14,"glm",0.97,0.953118279569892
"8909",9,250,0.04,14,"degree",0.34,0.96
"8910",9,250,0.04,14,"mdmr",1,0.98
"8911",9,250,0.06,14,"glm",0.998571428571429,0.952903225806452
"8912",9,250,0.06,14,"degree",0.36,0.96
"8913",9,250,0.06,14,"mdmr",1,0.94
"8914",9,250,0.08,14,"glm",1,0.953763440860215
"8915",9,250,0.08,14,"degree",0.48,0.94
"8916",9,250,0.08,14,"mdmr",1,0.9
