"","iteration","subjects","effect.size","connections","method","sensitivity","specificity"
"2624",3,50,0.06,8,"degree",0.4,0.96
"2625",3,50,0.06,8,"mdmr",0.44,0.92
"2626",3,50,0.08,8,"glm",0.8575,0.948229166666667
"2627",3,50,0.08,8,"degree",0.72,0.94
"2628",3,50,0.08,8,"mdmr",0.94,0.9
"2629",3,50,0.1,8,"glm",0.975,0.947916666666667
"2630",3,50,0.1,8,"degree",0.86,0.96
"2631",3,50,0.1,8,"mdmr",1,0.88
"2632",3,50,0.15,8,"glm",1,0.948541666666667
"2633",3,50,0.15,8,"degree",1,0.98
"2634",3,50,0.15,8,"mdmr",1,0.92
"2635",3,50,0.2,8,"glm",1,0.947708333333333
"2636",3,50,0.2,8,"degree",1,0.94
"2637",3,50,0.2,8,"mdmr",1,0.96
"2638",3,50,0.3,8,"glm",1,0.947291666666667
"2639",3,50,0.3,8,"degree",1,0.96
"2640",3,50,0.3,8,"mdmr",1,0.92
"2641",3,50,0.02,10,"glm",0.128,0.947684210526316
"2642",3,50,0.02,10,"degree",0.12,0.92
"2643",3,50,0.02,10,"mdmr",0.04,0.86
"2644",3,50,0.04,10,"glm",0.344,0.947894736842105
"2645",3,50,0.04,10,"degree",0.3,0.96
"2646",3,50,0.04,10,"mdmr",0.28,0.92
"2647",3,50,0.06,10,"glm",0.652,0.947473684210526
"2648",3,50,0.06,10,"degree",0.64,0.96
"2649",3,50,0.06,10,"mdmr",0.76,0.9
"2650",3,50,0.08,10,"glm",0.866,0.948105263157895
"2651",3,50,0.08,10,"degree",0.88,0.96
"2652",3,50,0.08,10,"mdmr",0.94,0.92
"2653",3,50,0.1,10,"glm",0.974,0.948105263157895
"2654",3,50,0.1,10,"degree",0.94,0.98
"2655",3,50,0.1,10,"mdmr",1,0.94
"2656",3,50,0.15,10,"glm",1,0.947894736842105
"2657",3,50,0.15,10,"degree",1,0.96
"2658",3,50,0.15,10,"mdmr",1,0.94
"2659",3,50,0.2,10,"glm",1,0.948315789473684
"2660",3,50,0.2,10,"degree",1,0.92
"2661",3,50,0.2,10,"mdmr",1,0.94
"2662",3,50,0.3,10,"glm",1,0.947473684210526
"2663",3,50,0.3,10,"degree",1,0.94
"2664",3,50,0.3,10,"mdmr",1,0.9
"2665",3,50,0.02,14,"glm",0.114285714285714,0.947634408602151
"2666",3,50,0.02,14,"degree",0.22,1
"2667",3,50,0.02,14,"mdmr",0.08,0.92
"2668",3,50,0.04,14,"glm",0.33,0.948817204301075
"2669",3,50,0.04,14,"degree",0.68,0.96
"2670",3,50,0.04,14,"mdmr",0.18,0.96
"2671",3,50,0.06,14,"glm",0.62,0.948602150537634
"2672",3,50,0.06,14,"degree",0.86,0.94
"2673",3,50,0.06,14,"mdmr",0.64,0.9
"2674",3,50,0.08,14,"glm",0.884285714285714,0.947634408602151
"2675",3,50,0.08,14,"degree",0.98,0.98
"2676",3,50,0.08,14,"mdmr",0.96,0.88
"2677",3,50,0.1,14,"glm",0.972857142857143,0.947849462365591
"2678",3,50,0.1,14,"degree",1,0.98
"2679",3,50,0.1,14,"mdmr",1,0.9
"2680",3,50,0.15,14,"glm",1,0.947956989247312
"2681",3,50,0.15,14,"degree",1,0.98
"2682",3,50,0.15,14,"mdmr",1,0.96
"2683",3,50,0.2,14,"glm",1,0.948172043010753
"2684",3,50,0.2,14,"degree",1,0.98
"2685",3,50,0.2,14,"mdmr",1,0.94
"2686",3,50,0.3,14,"glm",1,0.947741935483871
"2687",3,50,0.3,14,"degree",1,0.94
"2688",3,50,0.3,14,"mdmr",1,0.92
"2689",3,100,0.02,1,"glm",0.28,0.946331658291457
"2690",3,100,0.02,1,"degree",0.02,0.98
"2691",3,100,0.02,1,"mdmr",0.08,0.86
"2692",3,100,0.04,1,"glm",0.58,0.945829145728643
"2693",3,100,0.04,1,"degree",0.02,0.98
"2694",3,100,0.04,1,"mdmr",0.22,0.92
"2695",3,100,0.06,1,"glm",0.9,0.946030150753769
"2696",3,100,0.06,1,"degree",0.04,0.98
"2697",3,100,0.06,1,"mdmr",0.28,0.92
"2698",3,100,0.08,1,"glm",1,0.946030150753769
"2699",3,100,0.08,1,"degree",0.1,0.98
"2700",3,100,0.08,1,"mdmr",0.48,0.9
"2701",3,100,0.1,1,"glm",1,0.945829145728643
"2702",3,100,0.1,1,"degree",0.12,1
"2703",3,100,0.1,1,"mdmr",0.64,0.9
"2704",3,100,0.15,1,"glm",1,0.945829145728643
"2705",3,100,0.15,1,"degree",0.08,1
"2706",3,100,0.15,1,"mdmr",0.98,0.94
"2707",3,100,0.2,1,"glm",1,0.945829145728643
"2708",3,100,0.2,1,"degree",0.2,0.98
"2709",3,100,0.2,1,"mdmr",1,0.9
"2710",3,100,0.3,1,"glm",1,0.94572864321608
"2711",3,100,0.3,1,"degree",0.4,0.98
"2712",3,100,0.3,1,"mdmr",1,0.84
"2713",3,100,0.02,2,"glm",0.12,0.945656565656566
"2714",3,100,0.02,2,"degree",0.04,1
"2715",3,100,0.02,2,"mdmr",0.14,0.9
"2716",3,100,0.04,2,"glm",0.55,0.945656565656566
"2717",3,100,0.04,2,"degree",0.08,1
"2718",3,100,0.04,2,"mdmr",0.14,0.82
"2719",3,100,0.06,2,"glm",0.87,0.945858585858586
"2720",3,100,0.06,2,"degree",0.06,0.98
"2721",3,100,0.06,2,"mdmr",0.42,0.9
"2722",3,100,0.08,2,"glm",1,0.945656565656566
"2723",3,100,0.08,2,"degree",0.12,0.98
"2724",3,100,0.08,2,"mdmr",0.8,0.88
"2725",3,100,0.1,2,"glm",1,0.945858585858586
"2726",3,100,0.1,2,"degree",0.26,1
"2727",3,100,0.1,2,"mdmr",0.96,0.9
"2728",3,100,0.15,2,"glm",1,0.945656565656566
"2729",3,100,0.15,2,"degree",0.32,0.96
"2730",3,100,0.15,2,"mdmr",1,0.94
"2731",3,100,0.2,2,"glm",1,0.945858585858586
"2732",3,100,0.2,2,"degree",0.56,0.96
"2733",3,100,0.2,2,"mdmr",1,0.86
"2734",3,100,0.3,2,"glm",1,0.945858585858586
"2735",3,100,0.3,2,"degree",0.96,1
"2736",3,100,0.3,2,"mdmr",1,0.94
"2737",3,100,0.02,4,"glm",0.195,0.946020408163265
"2738",3,100,0.02,4,"degree",0.08,0.98
"2739",3,100,0.02,4,"mdmr",0.16,0.92
"2740",3,100,0.04,4,"glm",0.605,0.946020408163265
"2741",3,100,0.04,4,"degree",0.2,1
"2742",3,100,0.04,4,"mdmr",0.36,0.92
"2743",3,100,0.06,4,"glm",0.935,0.946224489795918
"2744",3,100,0.06,4,"degree",0.26,0.98
"2745",3,100,0.06,4,"mdmr",0.8,0.92
"2746",3,100,0.08,4,"glm",0.99,0.945918367346939
"2747",3,100,0.08,4,"degree",0.62,0.98
"2748",3,100,0.08,4,"mdmr",0.98,0.9
"2749",3,100,0.1,4,"glm",1,0.946020408163265
"2750",3,100,0.1,4,"degree",0.7,1
"2751",3,100,0.1,4,"mdmr",1,0.96
"2752",3,100,0.15,4,"glm",1,0.945816326530612
"2753",3,100,0.15,4,"degree",0.96,1
"2754",3,100,0.15,4,"mdmr",1,0.94
"2755",3,100,0.2,4,"glm",1,0.946326530612245
"2756",3,100,0.2,4,"degree",1,0.98
"2757",3,100,0.2,4,"mdmr",1,0.88
"2758",3,100,0.3,4,"glm",1,0.946122448979592
"2759",3,100,0.3,4,"degree",1,1
"2760",3,100,0.3,4,"mdmr",1,0.9
"2761",3,100,0.02,6,"glm",0.216666666666667,0.944948453608247
"2762",3,100,0.02,6,"degree",0.06,0.96
"2763",3,100,0.02,6,"mdmr",0.24,0.94
"2764",3,100,0.04,6,"glm",0.593333333333333,0.945876288659794
"2765",3,100,0.04,6,"degree",0.24,1
"2766",3,100,0.04,6,"mdmr",0.42,0.82
"2767",3,100,0.06,6,"glm",0.94,0.946288659793814
"2768",3,100,0.06,6,"degree",0.6,1
"2769",3,100,0.06,6,"mdmr",0.92,0.86
"2770",3,100,0.08,6,"glm",0.986666666666667,0.946185567010309
"2771",3,100,0.08,6,"degree",0.72,0.98
"2772",3,100,0.08,6,"mdmr",1,0.88
"2773",3,100,0.1,6,"glm",1,0.946185567010309
"2774",3,100,0.1,6,"degree",0.94,1
"2775",3,100,0.1,6,"mdmr",1,0.9
"2776",3,100,0.15,6,"glm",1,0.945876288659794
"2777",3,100,0.15,6,"degree",1,0.96
"2778",3,100,0.15,6,"mdmr",1,0.92
"2779",3,100,0.2,6,"glm",1,0.946082474226804
"2780",3,100,0.2,6,"degree",1,0.98
"2781",3,100,0.2,6,"mdmr",1,0.92
"2782",3,100,0.3,6,"glm",1,0.945773195876289
"2783",3,100,0.3,6,"degree",1,0.98
"2784",3,100,0.3,6,"mdmr",1,0.86
"2785",3,100,0.02,8,"glm",0.205,0.9459375
"2786",3,100,0.02,8,"degree",0.14,1
"2787",3,100,0.02,8,"mdmr",0.26,0.9
"2788",3,100,0.04,8,"glm",0.5975,0.9465625
"2789",3,100,0.04,8,"degree",0.56,0.98
"2790",3,100,0.04,8,"mdmr",0.68,0.92
"2791",3,100,0.06,8,"glm",0.9125,0.945520833333333
"2792",3,100,0.06,8,"degree",0.82,0.96
"2793",3,100,0.06,8,"mdmr",0.98,0.88
"2794",3,100,0.08,8,"glm",0.995,0.946458333333333
"2795",3,100,0.08,8,"degree",0.98,0.96
"2796",3,100,0.08,8,"mdmr",1,0.94
"2797",3,100,0.1,8,"glm",1,0.94625
"2798",3,100,0.1,8,"degree",1,0.96
"2799",3,100,0.1,8,"mdmr",1,0.94
"2800",3,100,0.15,8,"glm",1,0.945729166666667
"2801",3,100,0.15,8,"degree",1,0.98
"2802",3,100,0.15,8,"mdmr",1,0.84
"2803",3,100,0.2,8,"glm",1,0.946145833333333
"2804",3,100,0.2,8,"degree",1,1
"2805",3,100,0.2,8,"mdmr",1,0.94
"2806",3,100,0.3,8,"glm",1,0.946041666666667
"2807",3,100,0.3,8,"degree",1,0.96
"2808",3,100,0.3,8,"mdmr",1,0.86
"2809",3,100,0.02,10,"glm",0.228,0.947157894736842
"2810",3,100,0.02,10,"degree",0.22,0.98
"2811",3,100,0.02,10,"mdmr",0.28,0.92
"2812",3,100,0.04,10,"glm",0.588,0.946947368421053
"2813",3,100,0.04,10,"degree",0.7,0.96
"2814",3,100,0.04,10,"mdmr",0.72,0.92
"2815",3,100,0.06,10,"glm",0.91,0.945789473684211
"2816",3,100,0.06,10,"degree",0.96,1
"2817",3,100,0.06,10,"mdmr",0.94,0.86
"2818",3,100,0.08,10,"glm",0.99,0.946315789473684
"2819",3,100,0.08,10,"degree",1,0.96
"2820",3,100,0.08,10,"mdmr",1,0.94
"2821",3,100,0.1,10,"glm",1,0.945473684210526
"2822",3,100,0.1,10,"degree",1,1
"2823",3,100,0.1,10,"mdmr",1,0.86
"2824",3,100,0.15,10,"glm",1,0.945578947368421
"2825",3,100,0.15,10,"degree",1,1
"2826",3,100,0.15,10,"mdmr",1,0.92
"2827",3,100,0.2,10,"glm",1,0.946526315789474
"2828",3,100,0.2,10,"degree",1,1
"2829",3,100,0.2,10,"mdmr",1,0.92
"2830",3,100,0.3,10,"glm",1,0.945894736842105
"2831",3,100,0.3,10,"degree",1,0.96
"2832",3,100,0.3,10,"mdmr",1,0.86
"2833",3,100,0.02,14,"glm",0.191428571428571,0.945483870967742
"2834",3,100,0.02,14,"degree",0.36,0.98
"2835",3,100,0.02,14,"mdmr",0.22,0.9
"2836",3,100,0.04,14,"glm",0.601428571428571,0.944838709677419
"2837",3,100,0.04,14,"degree",0.88,0.98
"2838",3,100,0.04,14,"mdmr",0.56,0.86
"2839",3,100,0.06,14,"glm",0.897142857142857,0.945913978494624
"2840",3,100,0.06,14,"degree",1,0.96
"2841",3,100,0.06,14,"mdmr",0.98,0.9
"2842",3,100,0.08,14,"glm",0.998571428571429,0.946774193548387
"2843",3,100,0.08,14,"degree",1,1
"2844",3,100,0.08,14,"mdmr",1,0.9
"2845",3,100,0.1,14,"glm",1,0.945806451612903
"2846",3,100,0.1,14,"degree",1,0.96
"2847",3,100,0.1,14,"mdmr",1,0.94
"2848",3,100,0.15,14,"glm",1,0.946236559139785
"2849",3,100,0.15,14,"degree",1,0.96
"2850",3,100,0.15,14,"mdmr",1,0.92
"2851",3,100,0.2,14,"glm",1,0.945483870967742
"2852",3,100,0.2,14,"degree",1,0.98
"2853",3,100,0.2,14,"mdmr",1,0.9
"2854",3,100,0.3,14,"glm",1,0.945913978494624
"2855",3,100,0.3,14,"degree",1,0.96
"2856",3,100,0.3,14,"mdmr",1,0.86
"2857",3,150,0.02,1,"glm",0.36,0.945628140703518
"2858",3,150,0.02,1,"degree",0.04,0.94
"2859",3,150,0.02,1,"mdmr",0.12,0.92
"2860",3,150,0.04,1,"glm",0.8,0.94572864321608
"2861",3,150,0.04,1,"degree",0.08,0.96
"2862",3,150,0.04,1,"mdmr",0.1,0.9
"2863",3,150,0.06,1,"glm",0.98,0.94572864321608
"2864",3,150,0.06,1,"degree",0.04,0.9
"2865",3,150,0.06,1,"mdmr",0.48,0.92
"2866",3,150,0.08,1,"glm",1,0.945628140703518
"2867",3,150,0.08,1,"degree",0.08,0.94
"2868",3,150,0.08,1,"mdmr",0.72,0.94
"2869",3,150,0.1,1,"glm",1,0.945628140703518
"2870",3,150,0.1,1,"degree",0.12,0.94
"2871",3,150,0.1,1,"mdmr",0.88,0.96
"2872",3,150,0.15,1,"glm",1,0.945628140703518
"2873",3,150,0.15,1,"degree",0.16,0.96
"2874",3,150,0.15,1,"mdmr",1,0.88
"2875",3,150,0.2,1,"glm",1,0.945628140703518
"2876",3,150,0.2,1,"degree",0.34,0.92
"2877",3,150,0.2,1,"mdmr",1,0.88
"2878",3,150,0.3,1,"glm",1,0.945427135678392
"2879",3,150,0.3,1,"degree",0.54,0.96
"2880",3,150,0.3,1,"mdmr",1,0.92
"2881",3,150,0.02,2,"glm",0.31,0.945757575757576
"2882",3,150,0.02,2,"degree",0.08,0.96
"2883",3,150,0.02,2,"mdmr",0.12,0.94
"2884",3,150,0.04,2,"glm",0.83,0.945454545454545
"2885",3,150,0.04,2,"degree",0.12,0.98
"2886",3,150,0.04,2,"mdmr",0.28,0.96
"2887",3,150,0.06,2,"glm",0.99,0.945858585858586
"2888",3,150,0.06,2,"degree",0.06,0.94
"2889",3,150,0.06,2,"mdmr",0.64,0.94
"2890",3,150,0.08,2,"glm",1,0.946161616161616
"2891",3,150,0.08,2,"degree",0.2,0.96
"2892",3,150,0.08,2,"mdmr",0.92,0.96
"2893",3,150,0.1,2,"glm",1,0.945656565656566
"2894",3,150,0.1,2,"degree",0.28,0.96
"2895",3,150,0.1,2,"mdmr",1,0.96
"2896",3,150,0.15,2,"glm",1,0.945757575757576
"2897",3,150,0.15,2,"degree",0.58,0.96
"2898",3,150,0.15,2,"mdmr",1,0.88
"2899",3,150,0.2,2,"glm",1,0.945858585858586
"2900",3,150,0.2,2,"degree",0.86,0.94
"2901",3,150,0.2,2,"mdmr",1,0.94
"2902",3,150,0.3,2,"glm",1,0.945555555555556
"2903",3,150,0.3,2,"degree",0.98,0.92
"2904",3,150,0.3,2,"mdmr",1,0.92
"2905",3,150,0.02,4,"glm",0.285,0.946632653061224
"2906",3,150,0.02,4,"degree",0.12,0.98
"2907",3,150,0.02,4,"mdmr",0.16,0.94
"2908",3,150,0.04,4,"glm",0.77,0.946326530612245
"2909",3,150,0.04,4,"degree",0.16,0.94
"2910",3,150,0.04,4,"mdmr",0.52,0.94
"2911",3,150,0.06,4,"glm",0.99,0.946020408163265
"2912",3,150,0.06,4,"degree",0.34,0.92
"2913",3,150,0.06,4,"mdmr",0.94,0.92
"2914",3,150,0.08,4,"glm",1,0.945714285714286
"2915",3,150,0.08,4,"degree",0.6,0.94
"2916",3,150,0.08,4,"mdmr",1,1
"2917",3,150,0.1,4,"glm",1,0.945816326530612
"2918",3,150,0.1,4,"degree",0.78,0.94
"2919",3,150,0.1,4,"mdmr",1,0.94
"2920",3,150,0.15,4,"glm",1,0.946122448979592
"2921",3,150,0.15,4,"degree",0.98,0.94
"2922",3,150,0.15,4,"mdmr",1,0.94
"2923",3,150,0.2,4,"glm",1,0.945510204081633
"2924",3,150,0.2,4,"degree",0.98,0.96
"2925",3,150,0.2,4,"mdmr",1,0.94
"2926",3,150,0.3,4,"glm",1,0.945918367346939
"2927",3,150,0.3,4,"degree",1,0.92
"2928",3,150,0.3,4,"mdmr",1,0.9
"2929",3,150,0.02,6,"glm",0.293333333333333,0.945257731958763
"2930",3,150,0.02,6,"degree",0.14,0.94
"2931",3,150,0.02,6,"mdmr",0.16,0.96
"2932",3,150,0.04,6,"glm",0.813333333333333,0.945876288659794
"2933",3,150,0.04,6,"degree",0.44,0.96
"2934",3,150,0.04,6,"mdmr",0.68,0.92
"2935",3,150,0.06,6,"glm",0.97,0.946288659793814
"2936",3,150,0.06,6,"degree",0.68,0.92
"2937",3,150,0.06,6,"mdmr",1,0.92
"2938",3,150,0.08,6,"glm",1,0.946701030927835
"2939",3,150,0.08,6,"degree",0.9,0.96
"2940",3,150,0.08,6,"mdmr",1,0.96
"2941",3,150,0.1,6,"glm",1,0.945773195876289
"2942",3,150,0.1,6,"degree",0.96,0.94
"2943",3,150,0.1,6,"mdmr",1,0.94
"2944",3,150,0.15,6,"glm",1,0.945360824742268
"2945",3,150,0.15,6,"degree",1,0.94
"2946",3,150,0.15,6,"mdmr",1,0.96
"2947",3,150,0.2,6,"glm",1,0.946288659793814
"2948",3,150,0.2,6,"degree",1,0.94
"2949",3,150,0.2,6,"mdmr",1,0.96
"2950",3,150,0.3,6,"glm",1,0.946082474226804
"2951",3,150,0.3,6,"degree",1,0.94
"2952",3,150,0.3,6,"mdmr",1,0.94
"2953",3,150,0.02,8,"glm",0.2925,0.9459375
"2954",3,150,0.02,8,"degree",0.22,0.94
"2955",3,150,0.02,8,"mdmr",0.18,0.94
"2956",3,150,0.04,8,"glm",0.805,0.945520833333333
"2957",3,150,0.04,8,"degree",0.62,0.96
"2958",3,150,0.04,8,"mdmr",0.76,0.88
"2959",3,150,0.06,8,"glm",0.985,0.946458333333333
"2960",3,150,0.06,8,"degree",0.9,0.94
"2961",3,150,0.06,8,"mdmr",1,0.92
"2962",3,150,0.08,8,"glm",1,0.945729166666667
"2963",3,150,0.08,8,"degree",0.98,0.94
"2964",3,150,0.08,8,"mdmr",1,0.94
"2965",3,150,0.1,8,"glm",1,0.94625
"2966",3,150,0.1,8,"degree",0.98,0.98
"2967",3,150,0.1,8,"mdmr",1,0.94
"2968",3,150,0.15,8,"glm",1,0.945416666666667
"2969",3,150,0.15,8,"degree",1,0.94
"2970",3,150,0.15,8,"mdmr",1,0.92
"2971",3,150,0.2,8,"glm",1,0.945833333333333
"2972",3,150,0.2,8,"degree",1,0.96
"2973",3,150,0.2,8,"mdmr",1,0.94
"2974",3,150,0.3,8,"glm",1,0.9453125
"2975",3,150,0.3,8,"degree",1,0.98
"2976",3,150,0.3,8,"mdmr",1,0.98
"2977",3,150,0.02,10,"glm",0.3,0.946
"2978",3,150,0.02,10,"degree",0.32,0.92
"2979",3,150,0.02,10,"mdmr",0.28,0.94
"2980",3,150,0.04,10,"glm",0.8,0.946947368421053
"2981",3,150,0.04,10,"degree",0.78,0.94
"2982",3,150,0.04,10,"mdmr",0.86,0.94
"2983",3,150,0.06,10,"glm",0.982,0.946315789473684
"2984",3,150,0.06,10,"degree",0.92,0.98
"2985",3,150,0.06,10,"mdmr",1,0.92
"2986",3,150,0.08,10,"glm",1,0.944947368421053
"2987",3,150,0.08,10,"degree",0.98,0.96
"2988",3,150,0.08,10,"mdmr",1,0.92
"2989",3,150,0.1,10,"glm",1,0.945894736842105
"2990",3,150,0.1,10,"degree",1,0.94
"2991",3,150,0.1,10,"mdmr",1,0.88
"2992",3,150,0.15,10,"glm",1,0.945368421052632
"2993",3,150,0.15,10,"degree",1,0.92
"2994",3,150,0.15,10,"mdmr",1,0.98
"2995",3,150,0.2,10,"glm",1,0.94621052631579
"2996",3,150,0.2,10,"degree",1,0.96
"2997",3,150,0.2,10,"mdmr",1,0.92
"2998",3,150,0.3,10,"glm",1,0.946421052631579
"2999",3,150,0.3,10,"degree",1,0.94
"3000",3,150,0.3,10,"mdmr",1,0.92
"3001",3,150,0.02,14,"glm",0.288571428571429,0.946881720430108
"3002",3,150,0.02,14,"degree",0.54,0.96
"3003",3,150,0.02,14,"mdmr",0.28,0.94
"3004",3,150,0.04,14,"glm",0.781428571428571,0.946129032258065
"3005",3,150,0.04,14,"degree",0.94,0.94
"3006",3,150,0.04,14,"mdmr",0.82,0.94
"3007",3,150,0.06,14,"glm",0.985714285714286,0.946129032258065
"3008",3,150,0.06,14,"degree",1,1
"3009",3,150,0.06,14,"mdmr",1,0.92
"3010",3,150,0.08,14,"glm",1,0.947204301075269
"3011",3,150,0.08,14,"degree",1,0.96
"3012",3,150,0.08,14,"mdmr",1,0.9
"3013",3,150,0.1,14,"glm",1,0.946559139784946
"3014",3,150,0.1,14,"degree",1,0.98
"3015",3,150,0.1,14,"mdmr",1,0.92
"3016",3,150,0.15,14,"glm",1,0.945591397849462
"3017",3,150,0.15,14,"degree",1,0.92
"3018",3,150,0.15,14,"mdmr",1,0.88
"3019",3,150,0.2,14,"glm",1,0.947634408602151
"3020",3,150,0.2,14,"degree",1,0.94
"3021",3,150,0.2,14,"mdmr",1,0.9
"3022",3,150,0.3,14,"glm",1,0.945483870967742
"3023",3,150,0.3,14,"degree",1,0.92
"3024",3,150,0.3,14,"mdmr",1,0.92
"3025",3,200,0.02,1,"glm",0.28,0.952663316582915
"3026",3,200,0.02,1,"degree",0.02,0.94
"3027",3,200,0.02,1,"mdmr",0.06,1
"3028",3,200,0.04,1,"glm",0.82,0.95286432160804
"3029",3,200,0.04,1,"degree",0.08,0.98
"3030",3,200,0.04,1,"mdmr",0.14,0.98
"3031",3,200,0.06,1,"glm",1,0.952663316582915
"3032",3,200,0.06,1,"degree",0.12,0.96
"3033",3,200,0.06,1,"mdmr",0.4,0.96
"3034",3,200,0.08,1,"glm",1,0.952663316582915
"3035",3,200,0.08,1,"degree",0.04,0.92
"3036",3,200,0.08,1,"mdmr",0.72,0.96
"3037",3,200,0.1,1,"glm",1,0.952763819095477
"3038",3,200,0.1,1,"degree",0.14,0.96
"3039",3,200,0.1,1,"mdmr",0.96,0.96
"3040",3,200,0.15,1,"glm",1,0.952562814070352
"3041",3,200,0.15,1,"degree",0.2,0.96
"3042",3,200,0.15,1,"mdmr",1,1
"3043",3,200,0.2,1,"glm",1,0.953065326633166
"3044",3,200,0.2,1,"degree",0.26,0.92
"3045",3,200,0.2,1,"mdmr",1,0.96
"3046",3,200,0.3,1,"glm",1,0.952562814070352
"3047",3,200,0.3,1,"degree",0.62,0.98
"3048",3,200,0.3,1,"mdmr",1,1
"3049",3,200,0.02,2,"glm",0.36,0.952929292929293
"3050",3,200,0.02,2,"degree",0.08,0.98
"3051",3,200,0.02,2,"mdmr",0.04,0.96
"3052",3,200,0.04,2,"glm",0.9,0.953131313131313
"3053",3,200,0.04,2,"degree",0.1,0.98
"3054",3,200,0.04,2,"mdmr",0.24,0.98
"3055",3,200,0.06,2,"glm",1,0.952828282828283
"3056",3,200,0.06,2,"degree",0.14,1
"3057",3,200,0.06,2,"mdmr",0.82,0.98
"3058",3,200,0.08,2,"glm",1,0.953030303030303
"3059",3,200,0.08,2,"degree",0.2,0.96
"3060",3,200,0.08,2,"mdmr",1,0.98
"3061",3,200,0.1,2,"glm",1,0.953030303030303
"3062",3,200,0.1,2,"degree",0.38,0.94
"3063",3,200,0.1,2,"mdmr",1,0.96
"3064",3,200,0.15,2,"glm",1,0.952828282828283
"3065",3,200,0.15,2,"degree",0.64,0.96
"3066",3,200,0.15,2,"mdmr",1,1
"3067",3,200,0.2,2,"glm",1,0.952626262626263
"3068",3,200,0.2,2,"degree",0.92,0.92
"3069",3,200,0.2,2,"mdmr",1,0.96
"3070",3,200,0.3,2,"glm",1,0.952929292929293
"3071",3,200,0.3,2,"degree",1,0.98
"3072",3,200,0.3,2,"mdmr",1,1
"3073",3,200,0.02,4,"glm",0.355,0.952857142857143
"3074",3,200,0.02,4,"degree",0.04,0.98
"3075",3,200,0.02,4,"mdmr",0.14,0.98
"3076",3,200,0.04,4,"glm",0.88,0.953061224489796
"3077",3,200,0.04,4,"degree",0.2,0.98
"3078",3,200,0.04,4,"mdmr",0.66,0.98
"3079",3,200,0.06,4,"glm",0.995,0.95265306122449
"3080",3,200,0.06,4,"degree",0.54,0.96
"3081",3,200,0.06,4,"mdmr",0.98,0.96
"3082",3,200,0.08,4,"glm",1,0.953061224489796
"3083",3,200,0.08,4,"degree",0.72,0.94
"3084",3,200,0.08,4,"mdmr",1,1
"3085",3,200,0.1,4,"glm",1,0.952244897959184
"3086",3,200,0.1,4,"degree",0.92,0.94
"3087",3,200,0.1,4,"mdmr",1,1
"3088",3,200,0.15,4,"glm",1,0.952551020408163
"3089",3,200,0.15,4,"degree",1,0.96
"3090",3,200,0.15,4,"mdmr",1,1
"3091",3,200,0.2,4,"glm",1,0.95234693877551
"3092",3,200,0.2,4,"degree",1,0.96
"3093",3,200,0.2,4,"mdmr",1,1
"3094",3,200,0.3,4,"glm",1,0.952551020408163
"3095",3,200,0.3,4,"degree",1,0.96
"3096",3,200,0.3,4,"mdmr",1,0.98
"3097",3,200,0.02,6,"glm",0.403333333333333,0.95319587628866
"3098",3,200,0.02,6,"degree",0.16,0.94
"3099",3,200,0.02,6,"mdmr",0.16,0.96
"3100",3,200,0.04,6,"glm",0.893333333333333,0.953298969072165
"3101",3,200,0.04,6,"degree",0.5,0.96
"3102",3,200,0.04,6,"mdmr",0.92,0.96
"3103",3,200,0.06,6,"glm",0.993333333333333,0.953298969072165
"3104",3,200,0.06,6,"degree",0.8,0.92
"3105",3,200,0.06,6,"mdmr",1,0.96
"3106",3,200,0.08,6,"glm",1,0.952783505154639
"3107",3,200,0.08,6,"degree",0.98,0.96
"3108",3,200,0.08,6,"mdmr",1,0.98
"3109",3,200,0.1,6,"glm",1,0.952783505154639
"3110",3,200,0.1,6,"degree",1,0.94
"3111",3,200,0.1,6,"mdmr",1,0.96
"3112",3,200,0.15,6,"glm",1,0.952886597938144
"3113",3,200,0.15,6,"degree",1,0.96
"3114",3,200,0.15,6,"mdmr",1,1
"3115",3,200,0.2,6,"glm",1,0.952577319587629
"3116",3,200,0.2,6,"degree",1,0.98
"3117",3,200,0.2,6,"mdmr",1,0.98
"3118",3,200,0.3,6,"glm",1,0.952680412371134
"3119",3,200,0.3,6,"degree",1,0.96
"3120",3,200,0.3,6,"mdmr",1,1
"3121",3,200,0.02,8,"glm",0.4025,0.9525
"3122",3,200,0.02,8,"degree",0.26,0.96
"3123",3,200,0.02,8,"mdmr",0.2,0.98
"3124",3,200,0.04,8,"glm",0.9,0.952604166666667
"3125",3,200,0.04,8,"degree",0.72,0.92
"3126",3,200,0.04,8,"mdmr",0.96,0.96
"3127",3,200,0.06,8,"glm",0.995,0.953020833333333
"3128",3,200,0.06,8,"degree",0.98,0.94
"3129",3,200,0.06,8,"mdmr",1,0.98
"3130",3,200,0.08,8,"glm",1,0.952916666666667
"3131",3,200,0.08,8,"degree",1,0.94
"3132",3,200,0.08,8,"mdmr",1,0.98
"3133",3,200,0.1,8,"glm",1,0.953125
"3134",3,200,0.1,8,"degree",1,0.98
"3135",3,200,0.1,8,"mdmr",1,0.98
"3136",3,200,0.15,8,"glm",1,0.953333333333333
"3137",3,200,0.15,8,"degree",1,0.96
"3138",3,200,0.15,8,"mdmr",1,1
"3139",3,200,0.2,8,"glm",1,0.953020833333333
"3140",3,200,0.2,8,"degree",1,0.96
"3141",3,200,0.2,8,"mdmr",1,0.96
